year,Bill_id,Bill_description,Patron_id,Patron_name
2026,SB554,"Zoning; high-energy users, local authority.",S0133,Srinivasan
2026,SB555,Nursing homes; periodic medical visits and resident assessments.,S0099,Sturtevant
2026,SB556,Child abuse & neglect; mandatory reporting for certain persons in their prof. or official capacity.,S0125,Perry
2026,SB557,"Commonwealth Strategic Cryptocurrency Reserve Fund; established, report.",S0088,Reeves
2026,SB558,Virginia Gaming Commission established; penalties.,S0088,Reeves
2026,SB559,Forgery or certain violations; amends venue provisions for prosecution.,S0088,Reeves
2026,SB560,"Public elementary schools, etc.; student participation in sports, civil cause of action.",S0088,Reeves
2026,SB561,"Public schools; reasonable accommodation based on biological sex required, civil cause of action.",S0088,Reeves
2026,SB562,"Electric utilities; RPS requirements, Air Pollution Control Board regulations.",S0132,Cifers
2026,SB563,Public elementary and secondary schools; parent's right to opt children out of certain ed. content.,S0099,Sturtevant
2026,SB564,Unlicensed care homes; homes to register with Department of Social Services.,S0099,Sturtevant
2026,SB565,"Virginia Contractor Transaction Recovery Fund; claim limits, license threshold amounts.",S0099,Sturtevant
2026,SB566,"Virginia Workforce Housing Assistance Program; established, report.",S0099,Sturtevant
2026,SB567,"Virginia Family Grocery Basket; established, civil penalty.",S0099,Sturtevant
2026,SB568,"Public schools; student instruction, addictive potential of time spent using certain electr. device.",S0099,Sturtevant
2026,SB569,"Protection of employees; covenants not to compete, involuntarily separated employees.",S0099,Sturtevant
2026,SB570,Search warrants; unattended deaths.,S0131,Mulchi
2026,SB571,"Disabled Veterans Family Passport; established, free entry into state parks and discounted services.",S0099,Sturtevant
2026,SB572,Retail Sales and Use Tax; exemptions for tangible personal property used for public improvements.,S0088,Reeves
2026,SB573,"Military Affairs, Dept. of, emergency vehicles; equipped with flashing red and white warning lights.",S0088,Reeves
2026,SB574,Auctioneers Board; citizen members.,S0088,Reeves
2026,SB575,"Virginia Public Procurement Act; joint and cooperative procurement, construction exception.",S0088,Reeves
2026,SB576,"Teacher licensure; three-year license to teach career and technical education, etc.",S0088,Reeves
2026,SB577,Virginia Residential Property Disclosure Act; required disclosures for buyer beware.,S0088,Reeves
2026,SB578,Auctioneers; definition.,S0088,Reeves
2026,SB579,"Illegal gambling; online sweepstakes games, civil penalty.",S0088,Reeves
2026,SB580,"Individuals receiving services in a hospital, training center, etc.; right to send and receive mail.",S0105,Peake
2026,SB581,"Fairfax, City of; amending charter, elections, compensation for members of boards or commissions.",S0127,Salim
2026,SB582,"Absentee & provisional ballots; process & timing for rejected applications, rejected prov. ballots.",S0127,Salim
2026,SB583,"Bus obstruction monitoring systems; parking, stopping, and standing enforcement, civil penalties.",S0127,Salim
2026,SB584,"Campaign finance; contribution limits, penalties.",S0127,Salim
2026,SB585,"Virginia Fair Housing Law, et al.; personalized algorithmic pricing disclosures, prohibitions.",S0127,Salim
2026,SB586,"Health carriers; use of artificial intelligence, disclosures.",S0127,Salim
2026,SB587,"Transportation network companies; establishes minimum compensation rates, civil penalty.",S0127,Salim
2026,SB588,Solar facilities; Department of Energy to develop criteria to determine appropriateness of sites.,S0080,Marsden
2026,SB589,"Trees; conservation and replacement during development process in certain localities, report.",S0127,Salim
2026,SB590,"Benefit awareness & access prog.; establishes, military service members transition to civilian life.",S0105,Peake
2026,SB591,"Income tax, state; free tax filing program for individuals.",S0098,McPike
2026,SB592,"Career and technical education courses, pathways, and credentials; biennial review, report.",S0114,Bagby
2026,SB593,"Health insurance; balance billing protection, emergency medical services vehicle transportation.",S0125,Perry
2026,SB594,Motor vehicle insurance; unauthorized addition of insured drivers prohibited.,S0096,DeSteph
2026,SB595,Mechanics and storage liens; vehicle data.,S0096,DeSteph
2026,SB596,"Contraception; definitions, establishes right to obtain, applicability, enforcement.",S0117,Carroll Foy
2026,SB597,Wage garnishments; treasurers' liens for unpaid taxes and charges.,S0115,Aird
2026,SB598,"Electric utilities; renewable portfolio standard program, zero-carbon electricity, etc.",S0062,Deeds
2026,SB599,Va. Opioid Use Red. & Jail-Based Substance Use Disorder Trtmt. and Transition Fund; grant procedure.,S0133,Srinivasan
2026,SB600,Virginia National Guard; nonjudicial disciplinary proceedings.,S0088,Reeves
2026,SB601,Virginia National Guard State Tuition Assistance Program; grants.,S0088,Reeves
2026,SB602,Marcus alert system; external database information removal.,S0120,Durant
2026,SB603,School boards; policies relating to volunteer student life counseling and support services.,S0088,Reeves
2026,SB604,"Charitable gaming; common interest communities, bingo.",S0120,Durant
2026,SB605,"Accountancy, Board of; licensing requirements, inactive and emeritus status.",S0068,Obenshain
2026,SB606,Six-Year Capital Outlay Plan Advisory Committee; agencies shall provide assist. to Comm. on request.,S0019,Lucas
2026,SB607,"Sales and use tax; additional local tax to support schools, referendum.",S0019,Lucas
2026,SB608,Peer recovery specialists; VDH & DOC to develop guidelines for hiring.,S0111,Pillion
2026,SB609,"Virginia Lottery and Gaming Authority; established, definitions, prohibited acts, etc.",S0019,Lucas
2026,SB610,Revenue reserves and budgetary amendments; withdrawal from Revenue Stabilization Fund.,S0019,Lucas
2026,SB611,Economic development incentives; wage requirements.,S0062,Deeds
2026,SB612,Motion picture production; extends income tax credit sunset.,S0111,Pillion
2026,SB613,Real estate salesperson; DPOR to conduct review of current process for obtaining licensure.,S0111,Pillion
2026,SB614,"Alcoholic beverage control; advertising materials, purchase and display of barrels.",S0111,Pillion
2026,SB615,"Consumer Data Protection Act; online device pricing, prohibition.",S0124,Pekarsky
2026,SB616,Emergency protective orders; extends duration.,S0131,Mulchi
2026,SB617,"Virginia Erosion and Stormwater Management Program authority; right of entry, performance bond.",S0120,Durant
2026,SB618,"Executive Secretary, Office of; annual trauma-informed education for certain court personnel.",S0131,Mulchi
2026,SB619,Electric utilities; certificate of operation for high-load facilities.,S0133,Srinivasan
2026,SB620,"Va. ABC Authority; permitting of retail tobacco product retailers, etc.",S0085,Ebbin
2026,SB621,Electric utilities; electric grid utilization metrics; State Corporation Commission.,S0133,Srinivasan
2026,SB622,"Title insurance; schedule of risk rates, policy rates.",S0080,Marsden
2026,SB623,"Agricultural & Forestal Districts Act; size of parcels, reduction of core area acreage requirements.",S0120,Durant
2026,SB624,"Assault and battery; definition of ""Islamophobia,"" penalty.",S0127,Salim
2026,SB625,"Medical Education Service Grant Program; established, report.",S0062,Deeds
2026,SB626,Health insurance; reporting requirements.,S0068,Obenshain
2026,SB627,Electric utilities; renewable energy portfolio standard program.,S0096,DeSteph
2026,SB628,"Eviction Reduction Program; established, report.",S0067,Locke
2026,SB629,"First-time home buyer savings plan; townhouses, principal limits.",S0133,Srinivasan
2026,SB630,Health insurance; tobacco surcharge.,S0117,Carroll Foy
2026,SB631,Callous disregard for human life and probable consequences; penalties.,S0133,Srinivasan
2026,SB632,"Elections; candidates and elected officials, confidentiality of personally identifiable information.",S0115,Aird
2026,SB633,Emergency medical services and medical support; VDH to publish resources regarding large events.,S0133,Srinivasan
2026,SB634,"Petition for modification of a sentence; eligibility, procedures, report.",S0062,Deeds
2026,SB635,"State of preparedness; feasibility & impact of program to prioritize prevention/mitigation, etc.",S0069,McDougle
2026,SB636,Confederate monuments and memorials; Department of General Services to remove from Capitol Square.,S0085,Ebbin
2026,SB637,"Virginia Human Rights Act; nondiscrimination, procedures for charge of unlawful discrimination.",S0085,Ebbin
2026,SB638,"Transportation; changes various provisions of existing funds, etc.",S0085,Ebbin
2026,SB639,Motor vehicle registration; authority of school division to request numbers.,S0078,Stuart
2026,SB640,"Child abuse or neglect; centralized hotline for reports or complaints, etc.",S0111,Pillion
2026,SB641,Office-based buprenorphine treatment; Board of Medicine to amend regulations.,S0111,Pillion
2026,SB642,Health insurance; coverage of medications prescribed for treatment of cancer & diseases of blood.,S0111,Pillion
2026,SB643,"Firearms, certain; possession, transportation, or purchase by certain persons, penalty.",S0100,Surovell
2026,SB644,"Minimum wage and overtime wages; payment, misclassification of workers, civil actions.",S0100,Surovell
2026,SB645,"Air Pollution Control Board; regulations, small renewable energy projects, anaerobic tech., report.",S0100,Surovell
2026,SB646,Fiscal impact statements and estimates; citizen impacts included.,S0132,Cifers
2026,SB647,"Unmanned aircraft systems; use by law-enforcement officers, search warrants.",S0111,Pillion
2026,SB648,"Counties, cities, & towns; members of governing body, continuing personal interest in transactions.",S0125,Perry
2026,SB649,"Real property tax; special assessment on basis of use, notice requirements.",S0068,Obenshain
2026,SB650,"Public utilities; water and sewerage companies, discounted rates for low-income customers.",S0080,Marsden
2026,SB651,Underground electric distribution & transmission improvement; levy on utility customers by ordinance.,S0125,Perry
2026,SB652,SCC's Bureau of Insurance; customer satisfaction info. from property & casualty insurance providers.,S0133,Srinivasan
2026,SB653,Emergency protective orders; statement of alleged act of abuse.,S0131,Mulchi
2026,SB654,Virginia militia; officers of certain educational institutions.,S0118,Craig
2026,SB655,"Fentanyl; possession in presence of minor prohibited, enhanced penalty.",S0120,Durant
2026,SB656,"Standards of Quality; class size limits, exception for certain ensemble music classes, definition.",S0120,Durant
2026,SB657,Larceny; charging several acts or any offense.,S0120,Durant
2026,SB658,"Back-end, opt-out automatic voter registration; work group to study implementation.",S0113,Rouse
2026,SB659,"Solar Interconnection Grant Program; established, report, sunset.",S0118,Craig
2026,SB660,Virginia Self-Service Storage Act; disposal of abandoned personal property in certain cases.,S0113,Rouse
2026,SB661,"Va. Small Business Economic Dev. Act; established, regulation and taxation of skill game machines.",S0113,Rouse
2026,SB662,Taxation & revenues; extends sunsets for standard deduction and refundable earned income tax.,S0019,Lucas
2026,SB663,Emergency vehicles; exempt from certain traffic regulations.,S0119,Diggs
2026,SB664,Internal Revenue Code and state taxation; conformity of tax laws of the Commonwealth.,S0019,Lucas
2026,SB665,Local housing policy; expands the range of changes that are required.,S0133,Srinivasan
2026,SB666,"Residential land development and construction; fee transparency, local housing development.",S0133,Srinivasan
2026,SB667,"Public service company; prevailing wage rate, apprenticeship requirements, penalties.",S0113,Rouse
2026,SB668,"State pharmacy benefits manager; contractual provisions, report.",S0113,Rouse
2026,SB669,"Pharmacy benefits managers; requirements, application of law, report, delayed effective date.",S0113,Rouse
2026,SB670,"Fully autonomous vehicles; commercial use, civil penalty.",S0127,Salim
2026,SB671,"Cannabis control; retail market, penalties.",S0113,Rouse
2026,SB672,Emergency Response Exposure Grant Fund and Program; created.,S0113,Rouse
2026,SB673,"Stalking; using electronically transmitted communication, penalty.",S0131,Mulchi
2026,SB674,"Income tax, state; first-time homebuyer tax credit.",S0113,Rouse
2026,SB675,Emergency medical services; distribution of certain funds to localities.,S0113,Rouse
2026,SB676,"Income tax, state; removes sunset for standard deduction and earned income tax credit.",S0113,Rouse
2026,SB677,Restaurants; exempts certain facilities or programs.,S0122,Head
2026,SB678,"Special ed. and related services; rights, etc., relating to education of children with disabilities.",S0124,Pekarsky
2026,SB679,"Regulatory Management, Office of; established.",S0122,Head
2026,SB680,"Regulatory boards; adjustment of fees, recovery of disciplinary and monitoring costs, report.",S0122,Head
2026,SB681,"Virginia Beach, City of; amending charter, transition to a city council, voting districts.",S0113,Rouse
2026,SB682,Alzheimer's Disease and Related Disorders Commission; extends sunset provision.,S0122,Head
2026,SB683,Public waterworks; appointment of receiver for waterworks.,S0088,Reeves
2026,SB684,"Va. Recycling Development Center & Va. Recycling Infrastructure Fund; established & created, report.",S0122,Head
2026,SB685,School bd. policies; communication & language accessibility for limited English proficient parents.,S0124,Pekarsky
2026,SB686,Holding a handheld personal communications device while driving; driver improvement clinic.,S0101,Suetterlein
2026,SB687,"Gas-powered leaf blowers; local prohibition or regulation, civil penalty.",S0127,Salim
2026,SB688,"Campaign finance; establishes campaign contribution limits, contingency, effective clause.",S0100,Surovell
2026,SB689,Oral threat to kill or to do bodily harm; employees of local or state dept. of social serv. penalty.,S0131,Mulchi
2026,SB690,DCJS; removes requirement to develop model addiction recovery program.,S0133,Srinivasan
2026,SB691,"State Corporation Commission; Phase I Utility biennial rate review, reports.",S0101,Suetterlein
2026,SB692,"Western Virginia Public Education Consortium; governance, funding, duties, report.",S0101,Suetterlein
2026,SB693,"Motor vehicle insurance; unfair discrimination based on individual's consumer credit info., report.",S0116,Jordan
2026,SB694,"Income tax, state; subtractions for tips.",S0116,Jordan
2026,SB695,"School boards; employment of school resource officers, enhanced retirement benefits.",S0116,Jordan
2026,SB696,"Income tax, corporate; reduction of rate.",S0116,Jordan
2026,SB697,Retail Sales and Use Tax; dealer discount.,S0131,Mulchi
2026,SB698,Alcoholic beverage control; designated outdoor refreshment areas.,S0120,Durant
2026,SB699,Virginia Freedom of Information Act; public bodies to post meeting agendas.,S0085,Ebbin
2026,SB700,Large-Scale Electricity Consumer Infrastructure Impact Fund; created.,S0133,Srinivasan
2026,SB701,Virginia Lottery; disclosure of identity of winners.,S0085,Ebbin
2026,SB702,"Income tax, state; brackets, deductions, and exemptions, inflation indexing.",S0133,Srinivasan
2026,SB703,Public elem. and sec. schools and higher ed. institutions; student participation in women's sports.,S0120,Durant
2026,SB704,Virginia encroachment grant; incompatible uses.,S0120,Durant
2026,SB705,"Regulatory Budget Program; established, report.",S0120,Durant
2026,SB706,"Opioid antagonist; distribution program, reports.",S0133,Srinivasan
2026,SB707,"Dogs; devocalization, prohibited, exception, penalty.",S0119,Diggs
2026,SB708,"Physicians; informed consent, disclosure of certain info. prior to hysterectomy or oophorectomy.",S0078,Stuart
2026,SB709,Cloud Computing Cluster Infrastructure Grant Fund; performance agreement.,S0078,Stuart
2026,SB710,"Income tax, state; removes sunset on elevated standard deduction amounts, etc.",S0078,Stuart
2026,SB711,"Zoning appeals, board of; writ of certiorari, discovery.",S0078,Stuart
2026,SB712,Local tax authority; nicotine vapor products.,S0078,Stuart
2026,SB713,"Sheriffs; courthouse and courtroom security, concurrent jurisdiction of certain officers, etc.",S0062,Deeds
2026,SB714,"Local pretrial services officers; duties and responsibilities, defendant interviews, assessments.",S0062,Deeds
2026,SB715,"Land records; certain financing statements, recording and indexing fees.",S0062,Deeds
2026,SB716,Commissioner of Highways; certain agreements with U.S. Department of Transportation.,S0126,Roem
2026,SB717,"Transit-oriented housing overlay districts; definitions, ordinances, report, sunset.",S0127,Salim
2026,SB718,Virginia National Guard; power of Governor to summon in certain circumstances.,S0129,VanValkenburg
2026,SB719,"Virginia Farm and Forest Prosperity Plan; OSAF to develop and implement comprehensive Plan, report.",S0080,Marsden
2026,SB720,Driver training schools; instructor identification license.,S0080,Marsden
2026,SB721,"Maternal Health Monitoring Pilot Program; established, report.",S0117,Carroll Foy
2026,SB722,"Motion picture theaters; definitions, establishes requirements for open captioning.",S0130,Williams Graves
2026,SB723,Concealed handgun; carrying without a permit.,S0099,Sturtevant
2026,SB724,High school graduation requirements and diploma pathways; implementation.,S0122,Head
2026,SB725,"Circuit court clerks; fees, allocation of Technology Trust Fund Fee.",S0134,Jones
2026,SB726,"Circuit court clerks; fees, increases Technology Trust Fund Fee.",S0134,Jones
2026,SB727,"Assault firearms; carrying in public areas prohibited, exceptions, penalty.",S0134,Jones
2026,SB728,Practice of athletic training; adds dry needling to definition.,S0134,Jones
2026,SB729,Private activity bonds; allocation of state ceiling.,S0134,Jones
2026,SB730,Sales & use tax on taxable services & digital personal property; taxes levied in certain districts.,S0100,Surovell
2026,SB731,Private companies providing public transportation services; employee protections.,S0127,Salim
2026,SB732,"Income tax, state; nonpublic and public school tax credits.",S0099,Sturtevant
2026,SB733,Local government; appropriation of local school funds to families for compulsory student attendance.,S0099,Sturtevant
2026,SB734,Financial institutions; officers and directors.,S0112,Hackworth
2026,SB735,"Temporary detention; certified evaluators, sunset extended.",S0119,Diggs
2026,SB736,State/Local Hospitalization Program; repealing provisions relating to Program.,S0112,Hackworth
2026,SB737,Nondegree workforce training programs; accreditation.,S0119,Diggs
2026,SB738,Hospitals; emergency department physicians.,S0116,Jordan
2026,SB739,Virginia Youth Empowerment and Mentoring Grant Fund and Program; created and established.,S0134,Jones
2026,SB740,"Breakthrough Therapies for Veteran Suicide Prevention Act; fund and council established, report.",S0134,Jones
2026,SB741,Line of Duty Act; transitional coverage.,S0112,Hackworth
2026,SB742,Removal of clutter; cutting of grass; agricultural use exemption; Planning District 19.,S0115,Aird
2026,SB743,Damage or trespass to public services or utilities or critical infrastructure; penalties.,S0115,Aird
2026,SB744,"Public Recreational Facilities Authorities Act; grants to localities, etc.",S0129,VanValkenburg
2026,SB745,"Health insurance; definitions, prohibited restrictions on in-network referrals.",S0133,Srinivasan
2026,SB746,"Property Owners' Association Act; operation and management of assoc., condemnation of common area.",S0120,Durant
2026,SB747,"Income tax, state; first-time homebuyer tax credit.",S0111,Pillion
2026,SB748,"Human trafficking; issuance of vacatur for victims, definitions.",S0067,Locke
2026,SB749,"Assault firearms & certain ammunition feeding devices; purchase, sale, etc., prohibited, penalties.",S0127,Salim
2026,SB750,Officers and employees of the Fort Monroe Authority; eligibility for transitional severance benefit.,S0067,Locke
2026,SB751,Utility Facilities Act; definition of public utility.,S0096,DeSteph
2026,SB752,"Electric utilities; construction and development of renewable energy facilities, etc.",S0096,DeSteph
2026,SB753,"Unauthorized use of voice or likeness; punitive damages, statute of limitations.",S0088,Reeves
2026,SB754,"Agricultural & Forestal Districts Act; size of parcels, reduction of core area acreage requirements.",S0088,Reeves
2026,SB755,Review of plats and plans by locality; designated agent.,S0088,Reeves
2026,SB756,Casino gaming; eligible host localities.,S0100,Surovell
2026,SB757,"Va. African American, Asian American, etc., & Indigenous Ed. Advisory Board; established, report.",S0133,Srinivasan
2026,SB758,"Solar energy facility work; prevailing wage rate, apprenticeship requirements, civil penalties.",S0113,Rouse
2026,SB759,Unemployment benefits; increase weekly benefit amount.,S0085,Ebbin
2026,SB760,Unemployment benefits; maximum duration.,S0085,Ebbin
2026,SB761,"Electric and gas utilities; rates and charges for service, political influence activities, report.",S0134,Jones
2026,SB762,Local correctional facilities; reimbursements for housing convicted state felons.,S0131,Mulchi
2026,SB763,"Retail Sales and Use Tax; definitions, imposes firearm and ammunition tax.",S0130,Williams Graves
2026,SB764,"Defendant; deferred disposition in a criminal case, license suspension.",S0082,Stanley
2026,SB765,"Charitable gaming; definition of poker events, prohibited practices.",S0134,Jones
2026,SB766,Retail Sales and Use Tax; penalty and interest for certain dealers.,S0105,Peake
2026,SB767,"Motor vehicles; glass repair and replacement, emissions inspections, penalties, repeals.",S0132,Cifers
2026,SB768,"Commonwealth Flood Prevention Match Assistance Fund and Program; established, report.",S0067,Locke
2026,SB769,"Constitutional amendment; gen. approp. act, reapportionment, redistricting congressional districts.",S0019,Lucas
2026,SB770,"Hunters and fishers; persons going on land, etc., without consent of landowner, Class 1 misdemeanor.",S0088,Reeves
2026,SB771,"Workers' compensation; burial expenses, annual adjustment.",S0098,McPike
2026,SB772,State Corporation Commission; reliable electricity provision.,S0069,McDougle
2026,SB773,"Community Colleges, State Board for; acquisition and improvement of certain property.",S0121,French
2026,SB774,"Financial institutions; processing fee on taxes prohibited, civil penalty.",S0131,Mulchi
2026,SB775,"Insurance; increases fees for vehicles, etc.",S0112,Hackworth
2026,SB776,"Probationer; requiring fines, costs, restitution for damages, etc.,  failure to pay.",S0131,Mulchi
2026,SB777,Electric utilities and licensed suppliers of electricity; regional transmission entities.,S0113,Rouse
2026,SB778,Display of obscene material to a minor unlawful; penalty.,S0068,Obenshain
2026,SB779,"Eminent domain; condemnation proceedings, entry of order and recordation of certificate.",S0068,Obenshain
2026,SB780,Judges; maximum number in general district court in Twenty-sixth Judicial District.,S0068,Obenshain
2026,SB781,Zoning; adequate public facilities.,S0099,Sturtevant
2026,SB782,Corporations; limited liability decentralized autonomous organizations (LLDs).,S0127,Salim
2026,SB783,Law-enforcement agencies; agreements with federal authority for immigration enforcement.,S0127,Salim
2026,SB784,Bioslurry; prohibiting injection in wells in a groundwater management area.,S0078,Stuart
2026,SB785,"Teacher, other instructional personnel, etc., exits; data collection, disaggregation by race.",S0117,Carroll Foy
2026,SB786,"Income tax, state and corporate; microchip & semiconductor manufacturing & supply chain tax credits.",S0117,Carroll Foy
2026,SB787,Virginia National Guard TRICARE Reimbursement Fund; established.,S0132,Cifers
2026,SB788,"Alcoholic beverage control; payment of excise tax on beer, wine coolers, and wine, penalties.",S0125,Perry
2026,SB789,Liquid nicotine and nicotine vapor products; certification.,S0088,Reeves
2026,SB790,"Health insurance; mandated benefits, coverage for treatment of menopause and perimenopause.",S0069,McDougle
2026,SB791,"Assisted living facilities; requirements for resident referral agencies, required disclosures, etc.",S0069,McDougle
2026,SB792,"Pet shops; sale of puppy mill dogs prohibited, civil penalty.",S0082,Stanley
2026,SB793,"Court of Appeals of Virginia; increases maximum number of judges, hearings en banc.",S0100,Surovell
2026,SB794,"Virginia Health Care Protection Act; established, prohibition on extradition for certain crimes.",S0125,Perry
2026,SB795,Licensed massage therapists; moves oversight and licensure to Board of Physical Therapy.,S0105,Peake
2026,SB796,"Artificial Intelligence Companion Chatbots and Minors Act; established, enforcement, civil penalty.",S0120,Durant
2026,SB797,"Firearm purchase; requirements, penalties.",S0117,Carroll Foy
2026,SB798,"Boyd-Graves Conference, et al.; work group to address legal deserts within the Commonwealth, report.",S0131,Mulchi
2026,SB799,Tangible personal property tax relief; rate of taxation.,S0120,Durant
2026,SB800,"Winchester Parking Authority Act; amends Act to grant Authority power to sell, etc.",S0121,French
2026,SB801,"""Carry Me Back to Old Virginny;"" removes designation as official state song emeritus.",S0085,Ebbin
2026,SB802,Clean energy and community flood preparedness; market-based trading program.,S0067,Locke
2026,SB803,Virginia Fair Housing Law; regulations defining terms related to unlawful conduct.,S0062,Deeds
2026,SB804,Judicial Inquiry and Review Commission; submission of annual report.,S0062,Deeds
2026,SB805,Landowners; sale of certain property by locality.,S0069,McDougle
2026,SB806,"Norfolk, City of; amending charter, conformity with zoning ordinance.",S0130,Williams Graves
2026,SB807,Hunting within certain areas of Monroe Bay in Westmoreland County; prohibited.,S0078,Stuart
2026,SB808,"Nursing facilities; related party rent disclosures, incentive payment reduction, penalty.",S0099,Sturtevant
2026,SB809,"Alcoholic beverage control; manufacturer license, small commercial winery, sale at events.",S0078,Stuart
2026,SB810,"Deferred or installment payment agreements; outstanding court-assessed fines, fees, taxes, or costs.",S0116,Jordan
2026,SB811,"Clinical nurse specialists; practice agreements, consultation requirements.",S0122,Head
2026,SB812,"Victims of crime; reimbursement for expenses, report.",S0106,Boysko
2026,SB813,Sickle Cell Coordinated Access Network; established.,S0019,Lucas
2026,SB814,"Conservation easement owners, certain; DCR to report demographic information.",S0078,Stuart
2026,SB815,"School bds.; opening of school year, certain alternative schedules & schedule flexibility permitted.",S0101,Suetterlein
2026,SB816,Employees of state government; personal interest in certain contracts prohibited.,S0122,Head
2026,SB817,"School bds.; parental notification of course registration deadlines and processes required, policies.",S0101,Suetterlein
2026,SB818,"Electric utilities; licensed retail suppliers, renewable portfolio standard requirements.",S0101,Suetterlein
2026,SB819,"Lottery, casino gaming, etc.; Va. Lottery shall study responsibility of gaming, age verification.",S0101,Suetterlein
2026,SB820,"Community Builders Pilot Program; name change, statewide demonstration model site, repeals sunset.",S0101,Suetterlein
2026,SB821,"Kratom; Virginia State Crime Commission to conduct an analysis of enforcement & regulation, report.",S0132,Cifers
2026,SB822,School nurses; sickle cell disease training.,S0111,Pillion
2026,SB823,"Contractors; regulation, solar installation companies, sale, lease, etc., of solar energy systems.",S0114,Bagby
2026,SB824,School board employee grievance procedure; timing of dispute resolution.,S0114,Bagby
2026,SB825,Coal Surface Mining Reclamation Fund; surface mining pool bond fees.,S0112,Hackworth
2026,SB826,Marijuana; creates framework for retail sales.,S0019,Lucas
2026,SB827,"Underground transmission lines; pilot program, clarifies qualifying projects, report.",S0133,Srinivasan
2026,SB828,"Motion picture production; increases aggregate cap on tax credit, extends sunset.",S0114,Bagby
2026,SB829,"Real property tax bills; disclosure, resource protection area.",S0100,Surovell
2026,SB830,Official government materials; use of specific geographic terminology.,S0068,Obenshain
2026,SB831,"Challenges of qualified voters; duty of local electoral board to certify, civil penalty.",S0133,Srinivasan
2026,SB832,Vulnerable road user safety zones; VDOT to develop criteria & recommendations for designation.,S0133,Srinivasan
2026,SB833,Open containers; prohibition on consumption and possession in the passenger area of motor vehicles.,S0126,Roem
2026,SB834,Virginia Solar Energy and Battery Energy Storage Systems Grant Program; established.,S0134,Jones
2026,SB835,Solid Rocket Motor Manufacturing Grant Fund; created.,S0019,Lucas
2026,SB836,Transformer Manufacturing Expansion Grant Fund; created.,S0019,Lucas
2026,SJ1,Constitutional amendment (second reference); fundamental right to reproductive freedom.,S0106,Boysko
2026,SJ2,Constitutional amendment (second reference); qualifications of voters and the right to vote; persons not entitled to vote.,S0067,Locke
2026,SJ3,Constitutional amendment (second reference); marriage between two adult persons; repeal of same-sex marriage prohibition; affirmative right to marry.,S0085,Ebbin
2026,SJ4,Celebrating the life of Gloria Olderog Webb.,S0019,Lucas
2026,SJ5,Commending Pamelia Henriksen.,S0086,Favola
2026,SJ6,"Celebrating the life of John Michel de Triquet, M.D.",S0118,Craig
2026,SJ7,Commending Honorable Robert G. MacDonald.,S0118,Craig
2026,SJ8,Commending Julius Shoulars.,S0096,DeSteph
2026,SJ9,Commending the West Potomac High School boys' lacrosse team.,S0100,Surovell
2026,SJ10,Commending Historic Huntley.,S0100,Surovell
2026,SJ11,Commending Huntley Meadows Park.,S0100,Surovell
2026,SJ12,"Miller, Yvonne Bond; portrait thereof to be framed and placed in the Capitol.",S0067,Locke
2026,SJ13,Celebrating the life of Dana Fraley Gray.,S0067,Locke
2026,SJ14,Celebrating the life of Norman Grayden Lineburg.,S0112,Hackworth
2026,SJ15,Commending the Marion Senior High School girls' tennis team.,S0112,Hackworth
2026,SJ16,Celebrating the life of Brenda Mozelle Barnett Lawson.,S0112,Hackworth
2026,SJ17,"Celebrating the life of James Wade Gilley, Sr., Ph.D.",S0112,Hackworth
2026,SJ18,Commending the Richlands Area Citizens for the Arts.,S0112,Hackworth
2026,SJ19,Commemorating the life and legacy of Gene Vincent.,S0096,DeSteph
2026,SJ20,Commending Angelo DiMartino.,S0096,DeSteph
2026,SJ21,Medical errors; Jt. Com. on Health Care to study options for establishing protected reporting system,S0086,Favola
2026,SJ22,Virginia's manufacturing sector; JLARC to update its 2016 study of the impact of regulations.,S0130,Williams Graves
2026,SJ23,"Rural Affairs, Secretariat of; JLARC to study need for and feasibility of creating.",S0115,Aird
2026,SJ24,Celebrating the life of John S. Cheadle.,S0078,Stuart
2026,SJ25,Wiccocomico Pinn lineage of Northumberland County.,S0078,Stuart
2026,SJ26,Parole; JLARC to study expansion of discretionary eligibility.,S0080,Marsden
2026,SJ27,"Constitutional amendment; qualifications of voters, United States citizenship (first reference).",S0132,Cifers
2026,SJ28,Flooding in Prince Edward County; Depart. of Conservation & Recreation to study methods to mitigate.,S0132,Cifers
2026,SJ29,Commending the Montgomery County Parks and Recreation Department.,S0112,Hackworth
2026,SJ30,Commending the Montgomery County Emergency Assistance Program.,S0112,Hackworth
2026,SJ31,Washington County; DCR to study feasibility of establishing a state park in Holston River watershed.,S0111,Pillion
2026,SJ32,Celebrating the life of Kevin John McDonald.,S0085,Ebbin
2026,SJ33,Commending the Blacksburg High School boys' golf team.,S0112,Hackworth
2026,SJ34,Commending the Auburn High School baseball team.,S0112,Hackworth
2026,SJ35,"Celebrating the life of Palmer Leslie Griffith, Jr.",S0112,Hackworth
2026,SJ36,"Celebrating the life of William Bruce Rutherford, USN, Ret.",S0088,Reeves
2026,SJ37,Commending the Friends of Dyke Marsh.,S0100,Surovell
2026,SJ38,Craft beer industry; Department of Taxation to prepare a report on local taxation.,S0120,Durant
2026,SJ39,Commending the Marion Senior High School boys' tennis team.,S0112,Hackworth
2026,SJ40,Commending Blue Ridge Cancer Care.,S0112,Hackworth
2026,SJ41,Commending the Rural Retreat Volunteer Fire Department.,S0112,Hackworth
