member_id,MBR_NAME,party,topic_name,topic_vote_events,eligible_topic_events,party_break_events,cross_party_events,cross_party_pct
H0253,Terry L. Austin,R,Insurance,67,66,4,4,6.0606060606060606
H0345,Anne Ferrell Tata,R,Family and Children,66,66,4,4,6.0606060606060606
H0347,"H. Otto Wachsmann, Jr.",R,Courts and Civil Law,69,69,5,4,5.797101449275362
H0238,M. Keith Hodges,R,Courts and Civil Law,70,70,6,4,5.714285714285714
H0262,"James A. ""Jay"" Leftwich",R,Budget and Appropriations,72,72,7,4,5.555555555555555
H0056,Terry G. Kilgore,R,Budget and Appropriations,75,75,4,4,5.333333333333334
H0401,Madison Whittle,R,Budget and Appropriations,77,76,6,4,5.263157894736842
H0329,Bill Wiley,R,Courts and Civil Law,78,77,4,4,5.194805194805195
H0348,Wren M. Williams,R,Family and Children,85,77,10,4,5.194805194805195
H0335,Mike A. Cherry,R,Family and Children,78,78,6,4,5.128205128205128
H0056,Terry G. Kilgore,R,"Study Commissions, Committees, and Reports",85,84,4,4,4.761904761904762
H0247,Michael J. Webert,R,Insurance,95,84,8,4,4.761904761904762
H0348,Wren M. Williams,R,Insurance,97,86,8,4,4.651162790697675
H0403,Gretchen M. Bulova,D,Housing,90,90,4,4,4.444444444444445
H0247,Michael J. Webert,R,Elections and Voting,96,92,9,4,4.3478260869565215
H0357,Will Davis,R,Housing,92,92,5,4,4.3478260869565215
H0369,Hillary Pugh Kent,R,Health and Healthcare,92,92,4,4,4.3478260869565215
H0357,Will Davis,R,Elections and Voting,93,93,6,4,4.301075268817205
H0393,Lily V. Franklin,D,Business and Commerce,95,95,4,4,4.2105263157894735
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Transportation,101,98,5,4,4.081632653061225
H0308,Joseph P. McNamara,R,Taxes and Revenue,107,99,6,4,4.040404040404041
H0357,Will Davis,R,Courts and Civil Law,99,99,5,4,4.040404040404041
H0398,Justin Pence,R,Local Government,103,103,9,4,3.8834951456310676
H0262,"James A. ""Jay"" Leftwich",R,Courts and Civil Law,108,106,6,4,3.7735849056603774
H0350,Ellen H. McLaughlin,R,Transportation,111,107,5,4,3.7383177570093453
H0238,M. Keith Hodges,R,Transportation,112,111,6,4,3.6036036036036037
H0284,"Marcia S. ""Cia"" Price",D,Transportation,113,112,4,4,3.571428571428571
H0333,Jason S. Ballard,R,Courts and Civil Law,119,115,5,4,3.4782608695652173
H0393,Lily V. Franklin,D,Local Government,115,115,4,4,3.4782608695652173
H0356,Rae Cousins,D,Transportation,134,134,4,4,2.9850746268656714
H0325,Wendell S. Walker,R,Energy and Utilities,148,139,5,4,2.877697841726619
H0344,Irene Shin,D,Criminal Justice,146,144,4,4,2.7777777777777777
H0390,Mitchell Cornett,R,Energy and Utilities,147,147,9,4,2.7210884353741496
H0242,Israel D. O'Quinn,R,Elections and Voting,149,148,5,4,2.7027027027027026
H0284,"Marcia S. ""Cia"" Price",D,Housing,160,155,6,4,2.5806451612903225
H0323,Shelly A. Simonds,D,Criminal Justice,164,163,5,4,2.4539877300613497
H0329,Bill Wiley,R,Criminal Justice,164,164,5,4,2.4390243902439024
H0208,Charniele L. Herring,D,Criminal Justice,167,166,8,4,2.4096385542168677
H0393,Lily V. Franklin,D,Labor and Employment,177,175,4,4,2.2857142857142856
H0305,Kathy K.L. Tran,D,Criminal Justice,176,176,6,4,2.272727272727273
H0329,Bill Wiley,R,Energy and Utilities,177,176,6,4,2.272727272727273
H0351,Holly M. Seibold,D,Criminal Justice,199,189,6,4,2.1164021164021163
H0333,Jason S. Ballard,R,Criminal Justice,197,191,6,4,2.094240837696335
H0266,Sam Rasoul,D,Criminal Justice,200,193,6,4,2.072538860103627
H0340,Michelle Lopes Maldonado,D,Criminal Justice,196,194,4,4,2.0618556701030926
H0247,Michael J. Webert,R,Education,213,201,13,4,1.9900497512437811
H0393,Lily V. Franklin,D,Education,207,205,4,4,1.951219512195122
H0333,Jason S. Ballard,R,Transportation,217,215,6,4,1.8604651162790697
H0294,Karrie K. Delaney,D,Criminal Justice,240,232,4,4,1.7241379310344827
H0328,Scott A. Wyatt,R,Education,245,242,7,4,1.6528925619834711
H0356,Rae Cousins,D,Criminal Justice,295,290,5,4,1.3793103448275863
H0383,Eric R. Zehr,R,Unclassified,419,411,67,4,0.9732360097323601
H0398,Justin Pence,R,Unclassified,445,441,24,4,0.9070294784580499
H0370,Karen Keys-Gamarra,D,Unclassified,513,487,6,4,0.8213552361396305
H0387,"Karen R. ""Kacey"" Carnegie",D,Unclassified,501,489,7,4,0.81799591002045
H0344,Irene Shin,D,Unclassified,547,532,11,4,0.7518796992481203
H0348,Wren M. Williams,R,Courts Not of Record,3,3,3,3,100.0
H0348,Wren M. Williams,R,Children,5,4,3,3,75.0
H0056,Terry G. Kilgore,R,Administration of Government,7,7,3,3,42.857142857142854
H0224,James W. Morefield,R,Uncodified Legislation,8,8,3,3,37.5
H0056,Terry G. Kilgore,R,Uncodified Legislation,13,13,3,3,23.076923076923077
H0348,Wren M. Williams,R,Economic Development,14,14,3,3,21.428571428571427
H0384,Eric Phillips,R,Data Centers,15,15,4,3,20.0
H0394,Karen Hamilton,R,Data Centers,15,15,3,3,20.0
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Data Centers,18,17,7,3,17.647058823529413
H0308,Joseph P. McNamara,R,Constitutional Amendments,18,18,3,3,16.666666666666664
H0407,Andrew Rice,R,Labor and Employment,19,18,3,3,16.666666666666664
H0350,Ellen H. McLaughlin,R,Data Centers,19,19,3,3,15.789473684210526
H0348,Wren M. Williams,R,Marriage and Domestic Relations,25,24,4,3,12.5
H0335,Mike A. Cherry,R,Technology and Data,25,25,6,3,12.0
H0345,Anne Ferrell Tata,R,Technology and Data,25,25,3,3,12.0
H0348,Wren M. Williams,R,Agriculture and Food,28,25,3,3,12.0
H0401,Madison Whittle,R,Marriage and Domestic Relations,25,25,3,3,12.0
H0325,Wendell S. Walker,R,Agriculture and Food,26,26,3,3,11.538461538461538
H0347,"H. Otto Wachsmann, Jr.",R,Agriculture and Food,26,26,3,3,11.538461538461538
H0347,"H. Otto Wachsmann, Jr.",R,Technology and Data,32,32,3,3,9.375
H0350,Ellen H. McLaughlin,R,Agriculture and Food,32,32,3,3,9.375
H0347,"H. Otto Wachsmann, Jr.",R,State Government,35,35,3,3,8.571428571428571
H0388,Stacey Annie Carroll,D,State Government,40,35,3,3,8.571428571428571
H0348,Wren M. Williams,R,Higher Education,38,36,4,3,8.333333333333332
H0375,Adele Y. McClure,D,State Government,38,36,4,3,8.333333333333332
H0238,M. Keith Hodges,R,Higher Education,42,40,3,3,7.5
H0348,Wren M. Williams,R,Budget and Appropriations,79,40,7,3,7.5
H0369,Hillary Pugh Kent,R,Agriculture and Food,43,42,5,3,7.142857142857142
H0124,R. Lee Ware,R,Agriculture and Food,43,43,3,3,6.976744186046512
H0231,Tony O. Wilt,R,Agriculture and Food,46,45,3,3,6.666666666666667
H0247,Michael J. Webert,R,Taxes and Revenue,52,50,4,3,6.0
H0253,Terry L. Austin,R,Higher Education,50,50,4,3,6.0
H0242,Israel D. O'Quinn,R,Family and Children,51,51,3,3,5.88235294117647
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Family and Children,55,51,6,3,5.88235294117647
H0262,"James A. ""Jay"" Leftwich",R,Environment and Conservation,52,52,3,3,5.769230769230769
H0321,Chris S. Runion,R,Family and Children,53,53,5,3,5.660377358490567
H0345,Anne Ferrell Tata,R,Public Safety,53,53,5,3,5.660377358490567
H0362,"Thomas A. Garrett, Jr.",R,Higher Education,56,53,10,3,5.660377358490567
H0242,Israel D. O'Quinn,R,Taxes and Revenue,56,56,3,3,5.357142857142857
H0262,"James A. ""Jay"" Leftwich",R,Insurance,56,56,5,3,5.357142857142857
H0384,Eric Phillips,R,Behavioral Health,56,56,4,3,5.357142857142857
H0056,Terry G. Kilgore,R,Behavioral Health,62,61,3,3,4.918032786885246
H0357,Will Davis,R,"Study Commissions, Committees, and Reports",61,61,3,3,4.918032786885246
H0253,Terry L. Austin,R,Family and Children,62,62,4,3,4.838709677419355
H0334,Elizabeth B. Bennett-Parker,D,Taxes and Revenue,77,63,3,3,4.761904761904762
H0321,Chris S. Runion,R,"Study Commissions, Committees, and Reports",64,64,5,3,4.6875
H0329,Bill Wiley,R,Environment and Conservation,64,64,3,3,4.6875
H0347,"H. Otto Wachsmann, Jr.",R,Family and Children,64,64,4,3,4.6875
H0325,Wendell S. Walker,R,"Study Commissions, Committees, and Reports",69,65,3,3,4.615384615384616
H0369,Hillary Pugh Kent,R,"Study Commissions, Committees, and Reports",65,65,3,3,4.615384615384616
H0056,Terry G. Kilgore,R,Family and Children,67,66,5,3,4.545454545454546
H0124,R. Lee Ware,R,"Study Commissions, Committees, and Reports",66,66,3,3,4.545454545454546
H0369,Hillary Pugh Kent,R,Family and Children,67,66,3,3,4.545454545454546
H0124,R. Lee Ware,R,Courts and Civil Law,69,68,4,3,4.411764705882353
H0231,Tony O. Wilt,R,Public Safety,71,69,3,3,4.3478260869565215
H0325,Wendell S. Walker,R,Behavioral Health,72,69,3,3,4.3478260869565215
H0124,R. Lee Ware,R,Budget and Appropriations,71,70,3,3,4.285714285714286
H0308,Joseph P. McNamara,R,Budget and Appropriations,71,70,6,3,4.285714285714286
H0384,Eric Phillips,R,Budget and Appropriations,73,70,3,3,4.285714285714286
H0384,Eric Phillips,R,Public Safety,70,70,5,3,4.285714285714286
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Budget and Appropriations,73,71,3,3,4.225352112676056
H0321,Chris S. Runion,R,Budget and Appropriations,72,72,5,3,4.166666666666666
H0242,Israel D. O'Quinn,R,Budget and Appropriations,73,73,4,3,4.10958904109589
H0325,Wendell S. Walker,R,Family and Children,79,73,4,3,4.10958904109589
H0328,Scott A. Wyatt,R,Public Safety,73,73,4,3,4.10958904109589
H0347,"H. Otto Wachsmann, Jr.",R,Budget and Appropriations,75,75,4,3,4.0
H0345,Anne Ferrell Tata,R,Budget and Appropriations,77,77,3,3,3.896103896103896
H0369,Hillary Pugh Kent,R,Budget and Appropriations,78,78,3,3,3.8461538461538463
H0335,Mike A. Cherry,R,Budget and Appropriations,83,81,5,3,3.7037037037037033
H0238,M. Keith Hodges,R,"Study Commissions, Committees, and Reports",84,82,3,3,3.6585365853658534
H0242,Israel D. O'Quinn,R,Business and Commerce,83,83,3,3,3.614457831325301
H0308,Joseph P. McNamara,R,Health and Healthcare,88,87,4,3,3.4482758620689653
H0349,Jackie H. Glass,D,Housing,88,87,3,3,3.4482758620689653
H0401,Madison Whittle,R,Elections and Voting,94,87,6,3,3.4482758620689653
H0231,Tony O. Wilt,R,Environment and Conservation,89,88,7,3,3.4090909090909087
H0247,Michael J. Webert,R,Housing,92,88,8,3,3.4090909090909087
H0247,Michael J. Webert,R,Environment and Conservation,90,89,11,3,3.3707865168539324
H0390,Mitchell Cornett,R,Housing,89,89,6,3,3.3707865168539324
H0398,Justin Pence,R,Housing,90,90,4,3,3.3333333333333335
H0262,"James A. ""Jay"" Leftwich",R,Health and Healthcare,96,93,4,3,3.225806451612903
H0321,Chris S. Runion,R,Housing,94,93,8,3,3.225806451612903
H0124,R. Lee Ware,R,Elections and Voting,94,94,5,3,3.1914893617021276
H0377,Delores Oates,R,Elections and Voting,94,94,6,3,3.1914893617021276
H0398,Justin Pence,R,Elections and Voting,94,94,5,3,3.1914893617021276
H0247,Michael J. Webert,R,Health and Healthcare,101,97,4,3,3.0927835051546393
H0325,Wendell S. Walker,R,Taxes and Revenue,103,98,4,3,3.061224489795918
H0345,Anne Ferrell Tata,R,Transportation,100,99,3,3,3.0303030303030303
H0357,Will Davis,R,Health and Healthcare,99,99,4,3,3.0303030303030303
H0317,Dan I. Helmer,D,Housing,105,102,3,3,2.941176470588235
H0328,Scott A. Wyatt,R,Housing,105,103,6,3,2.912621359223301
H0377,Delores Oates,R,Local Government,103,103,8,3,2.912621359223301
H0401,Madison Whittle,R,Transportation,108,104,7,3,2.8846153846153846
H0262,"James A. ""Jay"" Leftwich",R,Local Government,108,106,7,3,2.8301886792452833
H0238,M. Keith Hodges,R,Elections and Voting,110,108,3,3,2.7777777777777777
H0328,Scott A. Wyatt,R,Health and Healthcare,109,109,4,3,2.7522935779816518
H0231,Tony O. Wilt,R,Local Government,112,111,9,3,2.7027027027027026
H0399,Kimberly Pope Adams,D,Local Government,112,111,3,3,2.7027027027027026
H0231,Tony O. Wilt,R,Transportation,125,124,4,3,2.4193548387096775
H0333,Jason S. Ballard,R,Health and Healthcare,129,127,4,3,2.3622047244094486
H0404,Margaret A. Franklin,D,Criminal Justice,136,131,3,3,2.2900763358778624
H0329,Bill Wiley,R,Local Government,135,135,6,3,2.2222222222222223
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Criminal Justice,142,137,7,3,2.18978102189781
H0362,"Thomas A. Garrett, Jr.",R,Energy and Utilities,148,138,23,3,2.1739130434782608
H0349,Jackie H. Glass,D,Criminal Justice,142,139,3,3,2.158273381294964
H0393,Lily V. Franklin,D,Criminal Justice,143,143,3,3,2.097902097902098
H0242,Israel D. O'Quinn,R,Criminal Justice,144,144,5,3,2.083333333333333
H0262,"James A. ""Jay"" Leftwich",R,Elections and Voting,146,144,6,3,2.083333333333333
H0401,Madison Whittle,R,Energy and Utilities,148,147,13,3,2.0408163265306123
H0357,Will Davis,R,Energy and Utilities,151,151,6,3,1.9867549668874174
H0405,Garrett McGuire,D,Local Government,159,154,4,3,1.948051948051948
H0400,Virgil Thornton,D,Local Government,164,159,3,3,1.8867924528301887
H0398,Justin Pence,R,Labor and Employment,164,164,8,3,1.8292682926829267
H0386,Jessica L. Anderson,D,Local Government,170,166,3,3,1.8072289156626504
H0343,Briana D. Sewell,D,Criminal Justice,170,168,3,3,1.7857142857142856
H0399,Kimberly Pope Adams,D,Criminal Justice,172,169,3,3,1.7751479289940828
H0383,Eric R. Zehr,R,Labor and Employment,176,171,18,3,1.7543859649122806
H0390,Mitchell Cornett,R,Labor and Employment,173,172,7,3,1.744186046511628
H0343,Briana D. Sewell,D,Local Government,179,173,4,3,1.7341040462427744
H0239,Alfonso H. Lopez,D,Criminal Justice,177,176,4,3,1.7045454545454544
H0212,Betsy B. Carr,D,Transportation,200,198,3,3,1.5151515151515151
H0231,Tony O. Wilt,R,Education,208,205,7,3,1.4634146341463417
H0385,JJ Singh,D,Labor and Employment,214,212,3,3,1.4150943396226416
H0325,Wendell S. Walker,R,Education,214,213,4,3,1.4084507042253522
H0238,M. Keith Hodges,R,Health and Healthcare,231,217,5,3,1.3824884792626728
H0333,Jason S. Ballard,R,Energy and Utilities,224,219,7,3,1.36986301369863
H0321,Chris S. Runion,R,Energy and Utilities,223,220,15,3,1.3636363636363635
H0329,Bill Wiley,R,Labor and Employment,223,221,5,3,1.3574660633484164
H0219,Patrick A. Hope,D,Criminal Justice,240,226,5,3,1.3274336283185841
H0321,Chris S. Runion,R,Labor and Employment,249,245,9,3,1.2244897959183674
H0329,Bill Wiley,R,Education,270,269,4,3,1.1152416356877324
H0364,Timothy P. Griffin,R,Unclassified,402,379,75,3,0.79155672823219
H0405,Garrett McGuire,D,Unclassified,470,460,6,3,0.6521739130434783
H0386,Jessica L. Anderson,D,Unclassified,482,476,3,3,0.6302521008403361
H0372,Destiny LeVere Bolling,D,Unclassified,484,480,4,3,0.625
H0267,"Robert S. Bloxom, Jr.",R,Public Service Companies,2,2,2,2,100.0
H0308,Joseph P. McNamara,R,Domestic Relations,2,2,2,2,100.0
H0395,John Chilton McAuliff,D,Trade and Commerce,2,2,2,2,100.0
H0267,"Robert S. Bloxom, Jr.",R,Contraceptives,3,3,2,2,66.66666666666666
H0267,"Robert S. Bloxom, Jr.",R,Health,3,3,2,2,66.66666666666666
H0348,Wren M. Williams,R,Public Service Companies,4,3,2,2,66.66666666666666
H0124,R. Lee Ware,R,Administration of Government,4,4,2,2,50.0
H0224,James W. Morefield,R,Administration of Government,4,4,2,2,50.0
H0329,Bill Wiley,R,Administration of Government,4,4,2,2,50.0
H0357,Will Davis,R,Administration of Government,4,4,2,2,50.0
H0407,Andrew Rice,R,Taxes and Revenue,4,4,2,2,50.0
H0124,R. Lee Ware,R,Uncodified Legislation,6,6,3,2,33.33333333333333
H0267,"Robert S. Bloxom, Jr.",R,Administration of Government,6,6,2,2,33.33333333333333
H0333,Jason S. Ballard,R,Administration of Government,6,6,2,2,33.33333333333333
H0347,"H. Otto Wachsmann, Jr.",R,Administration of Government,6,6,2,2,33.33333333333333
H0347,"H. Otto Wachsmann, Jr.",R,Uncodified Legislation,6,6,2,2,33.33333333333333
H0357,Will Davis,R,Uncodified Legislation,6,6,2,2,33.33333333333333
H0384,Eric Phillips,R,Administration of Government,6,6,2,2,33.33333333333333
H0384,Eric Phillips,R,Uncodified Legislation,6,6,2,2,33.33333333333333
H0407,Andrew Rice,R,Health and Healthcare,7,7,2,2,28.57142857142857
H0329,Bill Wiley,R,Uncodified Legislation,8,8,2,2,25.0
H0348,Wren M. Williams,R,Uncodified Legislation,13,8,2,2,25.0
H0136,"Thomas C. Wright, Jr.",R,"Gambling, Lotteries, Etc.",11,9,5,2,22.22222222222222
H0333,Jason S. Ballard,R,Uncodified Legislation,11,11,2,2,18.181818181818183
H0364,Timothy P. Griffin,R,"Gambling, Lotteries, Etc.",12,11,7,2,18.181818181818183
H0350,Ellen H. McLaughlin,R,Marriage and Domestic Relations,15,13,2,2,15.384615384615385
H0056,Terry G. Kilgore,R,Economic Development,14,14,2,2,14.285714285714285
H0238,M. Keith Hodges,R,Marriage and Domestic Relations,15,14,2,2,14.285714285714285
H0242,Israel D. O'Quinn,R,Economic Development,14,14,2,2,14.285714285714285
H0262,"James A. ""Jay"" Leftwich",R,Economic Development,14,14,2,2,14.285714285714285
H0347,"H. Otto Wachsmann, Jr.",R,Economic Development,14,14,2,2,14.285714285714285
H0224,James W. Morefield,R,Marriage and Domestic Relations,15,15,2,2,13.333333333333334
H0253,Terry L. Austin,R,Marriage and Domestic Relations,15,15,2,2,13.333333333333334
H0335,Mike A. Cherry,R,Economic Development,15,15,2,2,13.333333333333334
H0345,Anne Ferrell Tata,R,Economic Development,15,15,2,2,13.333333333333334
H0345,Anne Ferrell Tata,R,Marriage and Domestic Relations,15,15,2,2,13.333333333333334
H0377,Delores Oates,R,Data Centers,15,15,2,2,13.333333333333334
H0383,Eric R. Zehr,R,Data Centers,15,15,3,2,13.333333333333334
H0401,Madison Whittle,R,Data Centers,15,15,3,2,13.333333333333334
H0253,Terry L. Austin,R,Data Centers,16,16,2,2,12.5
H0321,Chris S. Runion,R,Economic Development,16,16,2,2,12.5
H0401,Madison Whittle,R,Economic Development,16,16,2,2,12.5
H0407,Andrew Rice,R,Energy and Utilities,17,16,2,2,12.5
H0335,Mike A. Cherry,R,Marriage and Domestic Relations,18,18,2,2,11.11111111111111
H0308,Joseph P. McNamara,R,Data Centers,19,19,4,2,10.526315789473683
H0328,Scott A. Wyatt,R,Data Centers,19,19,4,2,10.526315789473683
H0231,Tony O. Wilt,R,Technology and Data,23,23,3,2,8.695652173913043
H0262,"James A. ""Jay"" Leftwich",R,Agriculture and Food,23,23,2,2,8.695652173913043
H0384,Eric Phillips,R,Agriculture and Food,23,23,2,2,8.695652173913043
H0398,Justin Pence,R,Agriculture and Food,23,23,2,2,8.695652173913043
H0398,Justin Pence,R,Marriage and Domestic Relations,23,23,2,2,8.695652173913043
H0242,Israel D. O'Quinn,R,Technology and Data,24,24,2,2,8.333333333333332
H0231,Tony O. Wilt,R,State Government,26,26,2,2,7.6923076923076925
H0242,Israel D. O'Quinn,R,Agriculture and Food,26,26,2,2,7.6923076923076925
H0247,Michael J. Webert,R,Technology and Data,27,26,2,2,7.6923076923076925
H0401,Madison Whittle,R,Technology and Data,26,26,4,2,7.6923076923076925
H0335,Mike A. Cherry,R,Agriculture and Food,27,27,2,2,7.4074074074074066
H0345,Anne Ferrell Tata,R,Agriculture and Food,27,27,2,2,7.4074074074074066
H0384,Eric Phillips,R,State Government,28,28,2,2,7.142857142857142
H0405,Garrett McGuire,D,Technology and Data,32,29,2,2,6.896551724137931
H0253,Terry L. Austin,R,Agriculture and Food,30,30,2,2,6.666666666666667
H0284,"Marcia S. ""Cia"" Price",D,Technology and Data,32,30,3,2,6.666666666666667
H0393,Lily V. Franklin,D,State Government,31,30,2,2,6.666666666666667
H0347,"H. Otto Wachsmann, Jr.",R,Social Services,31,31,3,2,6.451612903225806
H0267,"Robert S. Bloxom, Jr.",R,Technology and Data,33,32,3,2,6.25
H0329,Bill Wiley,R,Agriculture and Food,32,32,2,2,6.25
H0262,"James A. ""Jay"" Leftwich",R,Higher Education,35,34,4,2,5.88235294117647
H0056,Terry G. Kilgore,R,Higher Education,38,38,3,2,5.263157894736842
H0329,Bill Wiley,R,State Government,39,38,2,2,5.263157894736842
H0350,Ellen H. McLaughlin,R,Higher Education,42,41,2,2,4.878048780487805
H0393,Lily V. Franklin,D,Agriculture and Food,43,43,2,2,4.651162790697675
H0395,John Chilton McAuliff,D,Agriculture and Food,49,43,2,2,4.651162790697675
H0398,Justin Pence,R,Taxes and Revenue,51,43,2,2,4.651162790697675
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Agriculture and Food,46,46,2,2,4.3478260869565215
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Behavioral Health,47,46,2,2,4.3478260869565215
H0362,"Thomas A. Garrett, Jr.",R,Behavioral Health,51,46,6,2,4.3478260869565215
H0325,Wendell S. Walker,R,Environment and Conservation,50,47,2,2,4.25531914893617
H0284,"Marcia S. ""Cia"" Price",D,State Government,50,48,4,2,4.166666666666666
H0394,Karen Hamilton,R,Environment and Conservation,50,49,5,2,4.081632653061225
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Public Safety,53,50,3,2,4.0
H0308,Joseph P. McNamara,R,Public Safety,52,50,2,2,4.0
H0384,Eric Phillips,R,Environment and Conservation,50,50,3,2,4.0
H0395,John Chilton McAuliff,D,Insurance,56,50,2,2,4.0
H0397,May Nivar,D,Taxes and Revenue,50,50,2,2,4.0
H0335,Mike A. Cherry,R,Higher Education,53,51,3,2,3.9215686274509802
H0317,Dan I. Helmer,D,Taxes and Revenue,56,52,2,2,3.8461538461538463
H0247,Michael J. Webert,R,Family and Children,55,53,5,2,3.7735849056603774
H0267,"Robert S. Bloxom, Jr.",R,Behavioral Health,55,54,2,2,3.7037037037037033
H0242,Israel D. O'Quinn,R,Behavioral Health,56,55,3,2,3.6363636363636362
H0253,Terry L. Austin,R,Behavioral Health,57,55,3,2,3.6363636363636362
