member_id,MBR_NAME,party,topic_name,classification,topic_status,comparable_topic_sample,robust_topic_sample,topic_vote_events_2025,topic_vote_events_2026,eligible_topic_events_2025,eligible_topic_events_2026,eligible_topic_event_change,cross_party_events_2025,cross_party_events_2026,cross_party_event_change,cross_party_pct_2025,cross_party_pct_2026,cross_party_pct_change,party_break_events_2025,party_break_events_2026,party_break_event_change,MBR_NAME_2025,MBR_NAME_2026,party_2025,party_2026
H0238,M. Keith Hodges,R,Business and Commerce,Derived from LIS bill description,Present both years,False,False,8.0,43.0,8.0,42.0,34.0,0.0,1.0,1.0,0.0,2.380952380952381,2.380952380952381,0.0,1.0,1.0,M. Keith Hodges,M. Keith Hodges,R,R
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Behavioral Health,Derived from LIS bill description,Present both years,False,False,6.0,42.0,6.0,42.0,36.0,0.0,1.0,1.0,0.0,2.380952380952381,2.380952380952381,0.0,1.0,1.0,"Richard C. ""Rip"" Sullivan, Jr.","Richard C. ""Rip"" Sullivan, Jr.",D,D
H0328,Scott A. Wyatt,R,Behavioral Health,Derived from LIS bill description,Present both years,False,False,3.0,42.0,3.0,42.0,39.0,0.0,1.0,1.0,0.0,2.380952380952381,2.380952380952381,0.0,1.0,1.0,Scott A. Wyatt,Scott A. Wyatt,R,R
H0328,Scott A. Wyatt,R,Elections and Voting,Derived from LIS bill description,Present both years,False,False,19.0,87.0,18.0,85.0,67.0,0.0,2.0,2.0,0.0,2.3529411764705883,2.3529411764705883,0.0,4.0,4.0,Scott A. Wyatt,Scott A. Wyatt,R,R
H0231,Tony O. Wilt,R,Labor and Employment,Derived from LIS bill description,Present both years,False,False,18.0,129.0,18.0,129.0,111.0,0.0,3.0,3.0,0.0,2.3255813953488373,2.3255813953488373,0.0,3.0,3.0,Tony O. Wilt,Tony O. Wilt,R,R
H0343,Briana D. Sewell,D,Elections and Voting,Derived from LIS bill description,Present both years,False,False,18.0,87.0,18.0,87.0,69.0,0.0,2.0,2.0,0.0,2.2988505747126435,2.2988505747126435,0.0,2.0,2.0,Briana D. Sewell,Briana D. Sewell,D,D
H0242,Israel D. O'Quinn,R,Energy and Utilities,Derived from LIS bill description,Present both years,False,False,13.0,178.0,13.0,174.0,161.0,0.0,4.0,4.0,0.0,2.2988505747126435,2.2988505747126435,0.0,12.0,12.0,Israel D. O'Quinn,Israel D. O'Quinn,R,R
H0347,"H. Otto Wachsmann, Jr.",R,Family and Children,Derived from LIS bill description,Present both years,False,False,14.0,44.0,14.0,44.0,30.0,0.0,1.0,1.0,0.0,2.272727272727273,2.272727272727273,0.0,2.0,2.0,"H. Otto Wachsmann, Jr.","H. Otto Wachsmann, Jr.",R,R
H0247,Michael J. Webert,R,Business and Commerce,Derived from LIS bill description,Present both years,False,False,11.0,46.0,11.0,44.0,33.0,0.0,1.0,1.0,0.0,2.272727272727273,2.272727272727273,0.0,2.0,2.0,Michael J. Webert,Michael J. Webert,R,R
H0305,Kathy K.L. Tran,D,Business and Commerce,Derived from LIS bill description,Present both years,False,False,10.0,44.0,10.0,44.0,34.0,0.0,1.0,1.0,0.0,2.272727272727273,2.272727272727273,0.0,1.0,1.0,Kathy K.L. Tran,Kathy K.L. Tran,D,D
H0348,Wren M. Williams,R,Health and Healthcare,Derived from LIS bill description,Present both years,False,False,8.0,99.0,8.0,88.0,80.0,0.0,2.0,2.0,0.0,2.272727272727273,2.272727272727273,0.0,7.0,7.0,Wren M. Williams,Wren M. Williams,R,R
H0349,Jackie H. Glass,D,Firearms,Derived from LIS bill description,Present both years,False,False,7.0,52.0,7.0,45.0,38.0,0.0,1.0,1.0,0.0,2.2222222222222223,2.2222222222222223,0.0,1.0,1.0,Jackie H. Glass,Jackie H. Glass,D,D
H0317,Dan I. Helmer,D,Transportation,Derived from LIS bill description,Present both years,False,False,5.0,91.0,5.0,90.0,85.0,0.0,2.0,2.0,0.0,2.2222222222222223,2.2222222222222223,0.0,3.0,3.0,Dan I. Helmer,Dan I. Helmer,D,D
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Insurance,Derived from LIS bill description,Present both years,False,False,4.0,92.0,4.0,90.0,86.0,0.0,2.0,2.0,0.0,2.2222222222222223,2.2222222222222223,0.0,3.0,3.0,"Richard C. ""Rip"" Sullivan, Jr.","Richard C. ""Rip"" Sullivan, Jr.",D,D
H0377,Delores Oates,R,Behavioral Health,Derived from LIS bill description,Present both years,False,False,3.0,45.0,3.0,45.0,42.0,0.0,1.0,1.0,0.0,2.2222222222222223,2.2222222222222223,0.0,1.0,1.0,Delores Oates,Delores Oates,R,R
H0308,Joseph P. McNamara,R,Constitutional Amendments,Official LIS subject,Present both years,False,False,5.0,9.0,5.0,9.0,4.0,1.0,2.0,1.0,20.0,22.22222222222222,2.2222222222222214,1.0,2.0,1.0,Joseph P. McNamara,Joseph P. McNamara,R,R
H0329,Bill Wiley,R,Education,Derived from LIS bill description,Present both years,False,False,18.0,139.0,17.0,138.0,121.0,0.0,3.0,3.0,0.0,2.1739130434782608,2.1739130434782608,0.0,4.0,4.0,Bill Wiley,Bill Wiley,R,R
H0362,"Thomas A. Garrett, Jr.",R,Health and Healthcare,Derived from LIS bill description,Present both years,False,False,8.0,54.0,7.0,46.0,39.0,0.0,1.0,1.0,0.0,2.1739130434782608,2.1739130434782608,1.0,5.0,4.0,"Thomas A. Garrett, Jr.","Thomas A. Garrett, Jr.",R,R
H0231,Tony O. Wilt,R,Behavioral Health,Derived from LIS bill description,Present both years,False,False,3.0,46.0,3.0,46.0,43.0,0.0,1.0,1.0,0.0,2.1739130434782608,2.1739130434782608,0.0,3.0,3.0,Tony O. Wilt,Tony O. Wilt,R,R
H0314,Joshua G. Cole,D,Local Government,Derived from LIS bill description,Present both years,False,False,1.0,46.0,1.0,46.0,45.0,0.0,1.0,1.0,0.0,2.1739130434782608,2.1739130434782608,0.0,1.0,1.0,Joshua G. Cole,Joshua G. Cole,D,D
H0348,Wren M. Williams,R,Local Government,Derived from LIS bill description,Present both years,False,False,1.0,48.0,1.0,46.0,45.0,0.0,1.0,1.0,0.0,2.1739130434782608,2.1739130434782608,0.0,4.0,4.0,Wren M. Williams,Wren M. Williams,R,R
H0262,"James A. ""Jay"" Leftwich",R,Labor and Employment,Derived from LIS bill description,Present both years,False,False,14.0,93.0,14.0,93.0,79.0,0.0,2.0,2.0,0.0,2.1505376344086025,2.1505376344086025,1.0,5.0,4.0,"James A. ""Jay"" Leftwich","James A. ""Jay"" Leftwich",R,R
H0384,Eric Phillips,R,Labor and Employment,Derived from LIS bill description,Present both years,False,False,12.0,93.0,12.0,93.0,81.0,0.0,2.0,2.0,0.0,2.1505376344086025,2.1505376344086025,0.0,4.0,4.0,Eric Phillips,Eric Phillips,R,R
H0056,Terry G. Kilgore,R,Transportation,Derived from LIS bill description,Present both years,False,False,7.0,96.0,7.0,93.0,86.0,0.0,2.0,2.0,0.0,2.1505376344086025,2.1505376344086025,0.0,5.0,5.0,Terry G. Kilgore,Terry G. Kilgore,R,R
H0238,M. Keith Hodges,R,Energy and Utilities,Derived from LIS bill description,Present both years,False,False,6.0,142.0,6.0,140.0,134.0,0.0,3.0,3.0,0.0,2.142857142857143,2.142857142857143,0.0,5.0,5.0,M. Keith Hodges,M. Keith Hodges,R,R
H0247,Michael J. Webert,R,Behavioral Health,Derived from LIS bill description,Present both years,False,False,6.0,49.0,6.0,47.0,41.0,0.0,1.0,1.0,0.0,2.127659574468085,2.127659574468085,0.0,1.0,1.0,Michael J. Webert,Michael J. Webert,R,R
H0108,Vivian E. Watts,D,Local Government,Derived from LIS bill description,Present both years,False,False,2.0,48.0,2.0,47.0,45.0,0.0,1.0,1.0,0.0,2.127659574468085,2.127659574468085,0.0,3.0,3.0,Vivian E. Watts,Vivian E. Watts,D,D
H0340,Michelle Lopes Maldonado,D,Local Government,Derived from LIS bill description,Present both years,False,False,1.0,47.0,1.0,47.0,46.0,0.0,1.0,1.0,0.0,2.127659574468085,2.127659574468085,0.0,2.0,2.0,Michelle Lopes Maldonado,Michelle Lopes Maldonado,D,D
H0354,Katrina Callsen,D,Local Government,Derived from LIS bill description,Present both years,False,False,1.0,47.0,1.0,47.0,46.0,0.0,1.0,1.0,0.0,2.127659574468085,2.127659574468085,0.0,1.0,1.0,Katrina Callsen,Katrina Callsen,D,D
H0056,Terry G. Kilgore,R,Family and Children,Derived from LIS bill description,Present both years,False,False,13.0,49.0,13.0,48.0,35.0,0.0,1.0,1.0,0.0,2.083333333333333,2.083333333333333,0.0,2.0,2.0,Terry G. Kilgore,Terry G. Kilgore,R,R
H0365,"Rozia A. Henson, Jr.",D,Behavioral Health,Derived from LIS bill description,Present both years,False,False,6.0,50.0,6.0,48.0,42.0,0.0,1.0,1.0,0.0,2.083333333333333,2.083333333333333,0.0,1.0,1.0,"Rozia A. Henson, Jr.","Rozia A. Henson, Jr.",D,D
H0308,Joseph P. McNamara,R,Labor and Employment,Derived from LIS bill description,Present both years,False,False,18.0,99.0,18.0,98.0,80.0,0.0,2.0,2.0,0.0,2.0408163265306123,2.0408163265306123,0.0,4.0,4.0,Joseph P. McNamara,Joseph P. McNamara,R,R
H0350,Ellen H. McLaughlin,R,Family and Children,Derived from LIS bill description,Present both years,False,False,9.0,51.0,8.0,49.0,41.0,0.0,1.0,1.0,0.0,2.0408163265306123,2.0408163265306123,0.0,1.0,1.0,Ellen H. Campbell,Ellen H. McLaughlin,R,R
H0364,Timothy P. Griffin,R,Firearms,Derived from LIS bill description,Present both years,False,False,7.0,52.0,7.0,49.0,42.0,0.0,1.0,1.0,0.0,2.0408163265306123,2.0408163265306123,0.0,3.0,3.0,Timothy P. Griffin,Timothy P. Griffin,R,R
H0227,Luke E. Torian,D,Local Government,Derived from LIS bill description,Present both years,False,False,2.0,52.0,2.0,49.0,47.0,0.0,1.0,1.0,0.0,2.0408163265306123,2.0408163265306123,0.0,1.0,1.0,Luke E. Torian,Luke E. Torian,D,D
H0344,Irene Shin,D,Behavioral Health,Derived from LIS bill description,Present both years,False,False,5.0,52.0,5.0,50.0,45.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,Irene Shin,Irene Shin,D,D
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Elections and Voting,Derived from LIS bill summary,Present both years,False,False,57.0,18.0,56.0,18.0,-38.0,2.0,1.0,-1.0,3.571428571428571,5.555555555555555,1.9841269841269842,4.0,1.0,-3.0,"Hyland F. ""Buddy"" Fowler, Jr.","Hyland F. ""Buddy"" Fowler, Jr.",R,R
H0267,"Robert S. Bloxom, Jr.",R,Behavioral Health,Derived from LIS bill summary,Present both years,False,False,63.0,12.0,63.0,12.0,-51.0,4.0,1.0,-3.0,6.349206349206349,8.333333333333332,1.9841269841269833,5.0,1.0,-4.0,"Robert S. Bloxom, Jr.","Robert S. Bloxom, Jr.",R,R
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Education,Derived from LIS bill description,Present both years,False,False,17.0,107.0,13.0,101.0,88.0,0.0,2.0,2.0,0.0,1.98019801980198,1.98019801980198,1.0,5.0,4.0,"Hyland F. ""Buddy"" Fowler, Jr.","Hyland F. ""Buddy"" Fowler, Jr.",R,R
H0335,Mike A. Cherry,R,Health and Healthcare,Derived from LIS bill description,Present both years,False,False,13.0,101.0,13.0,101.0,88.0,0.0,2.0,2.0,0.0,1.98019801980198,1.98019801980198,0.0,5.0,5.0,Mike A. Cherry,Mike A. Cherry,R,R
H0345,Anne Ferrell Tata,R,Labor and Employment,Derived from LIS bill description,Present both years,False,False,12.0,104.0,12.0,102.0,90.0,0.0,2.0,2.0,0.0,1.96078431372549,1.96078431372549,0.0,3.0,3.0,Anne Ferrell Tata,Anne Ferrell Tata,R,R
H0284,"Marcia S. ""Cia"" Price",D,Business and Commerce,Derived from LIS bill description,Present both years,False,False,12.0,52.0,12.0,52.0,40.0,0.0,1.0,1.0,0.0,1.9230769230769231,1.9230769230769231,0.0,1.0,1.0,"Marcia S. ""Cia"" Price","Marcia S. ""Cia"" Price",D,D
H0284,"Marcia S. ""Cia"" Price",D,Behavioral Health,Derived from LIS bill description,Present both years,False,False,6.0,52.0,6.0,52.0,46.0,0.0,1.0,1.0,0.0,1.9230769230769231,1.9230769230769231,0.0,1.0,1.0,"Marcia S. ""Cia"" Price","Marcia S. ""Cia"" Price",D,D
H0284,"Marcia S. ""Cia"" Price",D,Local Government,Derived from LIS bill description,Present both years,False,False,1.0,52.0,1.0,52.0,51.0,0.0,1.0,1.0,0.0,1.9230769230769231,1.9230769230769231,0.0,5.0,5.0,"Marcia S. ""Cia"" Price","Marcia S. ""Cia"" Price",D,D
H0308,Joseph P. McNamara,R,Local Government,Derived from LIS bill description,Present both years,False,False,1.0,53.0,1.0,52.0,51.0,0.0,1.0,1.0,0.0,1.9230769230769231,1.9230769230769231,0.0,6.0,6.0,Joseph P. McNamara,Joseph P. McNamara,R,R
H0375,Adele Y. McClure,D,Local Government,Derived from LIS bill description,Present both years,False,False,1.0,53.0,1.0,52.0,51.0,0.0,1.0,1.0,0.0,1.9230769230769231,1.9230769230769231,0.0,4.0,4.0,Adele Y. McClure,Adele Y. McClure,D,D
H0357,Will Davis,R,Family and Children,Derived from LIS bill description,Present both years,False,False,12.0,53.0,12.0,53.0,41.0,0.0,1.0,1.0,0.0,1.8867924528301887,1.8867924528301887,0.0,1.0,1.0,Will Davis,Will Davis,R,R
H0350,Ellen H. McLaughlin,R,Firearms,Derived from LIS bill description,Present both years,False,False,7.0,55.0,7.0,53.0,46.0,0.0,1.0,1.0,0.0,1.8867924528301887,1.8867924528301887,0.0,1.0,1.0,Ellen H. Campbell,Ellen H. McLaughlin,R,R
H0124,R. Lee Ware,R,Health and Healthcare,Derived from LIS bill description,Present both years,False,False,6.0,53.0,6.0,53.0,47.0,0.0,1.0,1.0,0.0,1.8867924528301887,1.8867924528301887,0.0,1.0,1.0,R. Lee Ware,R. Lee Ware,R,R
H0351,Holly M. Seibold,D,Health and Healthcare,Derived from LIS bill description,Present both years,False,False,6.0,56.0,6.0,53.0,47.0,0.0,1.0,1.0,0.0,1.8867924528301887,1.8867924528301887,0.0,1.0,1.0,Holly M. Seibold,Holly M. Seibold,D,D
H0321,Chris S. Runion,R,Taxes and Revenue,Derived from LIS bill description,Present both years,False,False,9.0,56.0,9.0,54.0,45.0,0.0,1.0,1.0,0.0,1.851851851851852,1.851851851851852,0.0,2.0,2.0,Chris S. Runion,Chris S. Runion,R,R
H0345,Anne Ferrell Tata,R,Health and Healthcare,Derived from LIS bill description,Present both years,False,False,8.0,54.0,8.0,54.0,46.0,0.0,1.0,1.0,0.0,1.851851851851852,1.851851851851852,0.0,2.0,2.0,Anne Ferrell Tata,Anne Ferrell Tata,R,R
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Health and Healthcare,Derived from LIS bill description,Present both years,False,False,6.0,55.0,6.0,54.0,48.0,0.0,1.0,1.0,0.0,1.851851851851852,1.851851851851852,0.0,2.0,2.0,"Hyland F. ""Buddy"" Fowler, Jr.","Hyland F. ""Buddy"" Fowler, Jr.",R,R
H0362,"Thomas A. Garrett, Jr.",R,Energy and Utilities,Derived from LIS bill description,Present both years,False,False,6.0,118.0,6.0,108.0,102.0,0.0,2.0,2.0,0.0,1.851851851851852,1.851851851851852,1.0,20.0,19.0,"Thomas A. Garrett, Jr.","Thomas A. Garrett, Jr.",R,R
H0231,Tony O. Wilt,R,Education,Derived from LIS bill description,Present both years,False,False,17.0,110.0,16.0,109.0,93.0,0.0,2.0,2.0,0.0,1.834862385321101,1.834862385321101,0.0,5.0,5.0,Tony O. Wilt,Tony O. Wilt,R,R
H0348,Wren M. Williams,R,Firearms,Derived from LIS bill description,Present both years,False,False,9.0,57.0,9.0,55.0,46.0,0.0,1.0,1.0,0.0,1.818181818181818,1.818181818181818,0.0,1.0,1.0,Wren M. Williams,Wren M. Williams,R,R
H0124,R. Lee Ware,R,Firearms,Derived from LIS bill description,Present both years,False,False,7.0,56.0,7.0,55.0,48.0,0.0,1.0,1.0,0.0,1.818181818181818,1.818181818181818,0.0,1.0,1.0,R. Lee Ware,R. Lee Ware,R,R
H0238,M. Keith Hodges,R,Firearms,Derived from LIS bill description,Present both years,False,False,7.0,55.0,7.0,55.0,48.0,0.0,1.0,1.0,0.0,1.818181818181818,1.818181818181818,0.0,1.0,1.0,M. Keith Hodges,M. Keith Hodges,R,R
H0267,"Robert S. Bloxom, Jr.",R,Firearms,Derived from LIS bill description,Present both years,False,False,7.0,55.0,7.0,55.0,48.0,0.0,1.0,1.0,0.0,1.818181818181818,1.818181818181818,0.0,1.0,1.0,"Robert S. Bloxom, Jr.","Robert S. Bloxom, Jr.",R,R
H0262,"James A. ""Jay"" Leftwich",R,Firearms,Derived from LIS bill description,Present both years,False,False,8.0,57.0,8.0,56.0,48.0,0.0,1.0,1.0,0.0,1.7857142857142856,1.7857142857142856,0.0,1.0,1.0,"James A. ""Jay"" Leftwich","James A. ""Jay"" Leftwich",R,R
H0335,Mike A. Cherry,R,Firearms,Derived from LIS bill description,Present both years,False,False,7.0,56.0,7.0,56.0,49.0,0.0,1.0,1.0,0.0,1.7857142857142856,1.7857142857142856,0.0,1.0,1.0,Mike A. Cherry,Mike A. Cherry,R,R
H0384,Eric Phillips,R,Health and Healthcare,Derived from LIS bill description,Present both years,False,False,6.0,56.0,6.0,56.0,50.0,0.0,1.0,1.0,0.0,1.7857142857142856,1.7857142857142856,0.0,2.0,2.0,Eric Phillips,Eric Phillips,R,R
H0056,Terry G. Kilgore,R,Firearms,Derived from LIS bill description,Present both years,False,False,9.0,57.0,9.0,57.0,48.0,0.0,1.0,1.0,0.0,1.7543859649122806,1.7543859649122806,0.0,1.0,1.0,Terry G. Kilgore,Terry G. Kilgore,R,R
H0266,Sam Rasoul,D,Energy and Utilities,Derived from LIS bill description,Present both years,False,False,6.0,117.0,6.0,117.0,111.0,0.0,2.0,2.0,0.0,1.7094017094017095,1.7094017094017095,0.0,2.0,2.0,Sam Rasoul,Sam Rasoul,D,D
H0362,"Thomas A. Garrett, Jr.",R,Criminal Justice,Derived from LIS bill description,Present both years,False,False,14.0,66.0,13.0,59.0,46.0,0.0,1.0,1.0,0.0,1.694915254237288,1.694915254237288,0.0,5.0,5.0,"Thomas A. Garrett, Jr.","Thomas A. Garrett, Jr.",R,R
H0357,Will Davis,R,Energy and Utilities,Derived from LIS bill description,Present both years,False,False,6.0,119.0,6.0,119.0,113.0,0.0,2.0,2.0,0.0,1.680672268907563,1.680672268907563,0.0,5.0,5.0,Will Davis,Will Davis,R,R
H0136,"Thomas C. Wright, Jr.",R,Criminal Justice,Derived from LIS bill description,Present both years,False,False,14.0,66.0,14.0,60.0,46.0,0.0,1.0,1.0,0.0,1.6666666666666667,1.6666666666666667,0.0,5.0,5.0,"Thomas C. Wright, Jr.","Thomas C. Wright, Jr.",R,R
H0345,Anne Ferrell Tata,R,Energy and Utilities,Derived from LIS bill description,Present both years,False,False,6.0,126.0,6.0,124.0,118.0,0.0,2.0,2.0,0.0,1.6129032258064515,1.6129032258064515,0.0,5.0,5.0,Anne Ferrell Tata,Anne Ferrell Tata,R,R
H0328,Scott A. Wyatt,R,Education,Derived from LIS bill description,Present both years,False,False,18.0,127.0,17.0,126.0,109.0,0.0,2.0,2.0,0.0,1.5873015873015872,1.5873015873015872,1.0,5.0,4.0,Scott A. Wyatt,Scott A. Wyatt,R,R
H0385,JJ Singh,D,Health and Healthcare,Derived from LIS bill description,Present both years,False,False,13.0,63.0,13.0,63.0,50.0,0.0,1.0,1.0,0.0,1.5873015873015872,1.5873015873015872,0.0,1.0,1.0,JJ Singh,JJ Singh,D,D
H0371,Amy J. Laufer,D,Health and Healthcare,Derived from LIS bill description,Present both years,False,False,8.0,64.0,8.0,64.0,56.0,0.0,1.0,1.0,0.0,1.5625,1.5625,0.0,1.0,1.0,Amy J. Laufer,Amy J. Laufer,D,D
H0323,Shelly A. Simonds,D,Health and Healthcare,Derived from LIS bill description,Present both years,False,False,7.0,64.0,7.0,64.0,57.0,0.0,1.0,1.0,0.0,1.5625,1.5625,0.0,1.0,1.0,Shelly A. Simonds,Shelly A. Simonds,D,D
H0224,James W. Morefield,R,Health and Healthcare,Derived from LIS bill description,Present both years,False,False,6.0,65.0,6.0,64.0,58.0,0.0,1.0,1.0,0.0,1.5625,1.5625,0.0,1.0,1.0,James W. Morefield,James W. Morefield,R,R
H0242,Israel D. O'Quinn,R,Health and Healthcare,Derived from LIS bill description,Present both years,False,False,6.0,64.0,6.0,64.0,58.0,0.0,1.0,1.0,0.0,1.5625,1.5625,0.0,1.0,1.0,Israel D. O'Quinn,Israel D. O'Quinn,R,R
H0253,Terry L. Austin,R,Health and Healthcare,Derived from LIS bill description,Present both years,False,False,6.0,65.0,6.0,64.0,58.0,0.0,1.0,1.0,0.0,1.5625,1.5625,0.0,1.0,1.0,Terry L. Austin,Terry L. Austin,R,R
H0329,Bill Wiley,R,Health and Healthcare,Derived from LIS bill description,Present both years,False,False,6.0,64.0,6.0,64.0,58.0,0.0,1.0,1.0,0.0,1.5625,1.5625,0.0,3.0,3.0,Bill Wiley,Bill Wiley,R,R
H0364,Timothy P. Griffin,R,Criminal Justice,Derived from LIS bill description,Present both years,False,False,14.0,69.0,14.0,65.0,51.0,0.0,1.0,1.0,0.0,1.5384615384615383,1.5384615384615383,0.0,13.0,13.0,Timothy P. Griffin,Timothy P. Griffin,R,R
H0370,Karen Keys-Gamarra,D,Taxes and Revenue,Derived from LIS bill description,Present both years,False,False,9.0,74.0,9.0,65.0,56.0,0.0,1.0,1.0,0.0,1.5384615384615383,1.5384615384615383,0.0,1.0,1.0,Karen Keys-Gamarra,Karen Keys-Gamarra,D,D
H0301,David A. Reid,D,Health and Healthcare,Derived from LIS bill description,Present both years,False,False,6.0,66.0,6.0,65.0,59.0,0.0,1.0,1.0,0.0,1.5384615384615383,1.5384615384615383,0.0,1.0,1.0,David A. Reid,David A. Reid,D,D
H0362,"Thomas A. Garrett, Jr.",R,Elections and Voting,Derived from LIS bill description,Present both years,False,False,16.0,76.0,15.0,66.0,51.0,0.0,1.0,1.0,0.0,1.5151515151515151,1.5151515151515151,1.0,6.0,5.0,"Thomas A. Garrett, Jr.","Thomas A. Garrett, Jr.",R,R
H0124,R. Lee Ware,R,Transportation,Derived from LIS bill description,Present both years,False,False,3.0,67.0,3.0,66.0,63.0,0.0,1.0,1.0,0.0,1.5151515151515151,1.5151515151515151,0.0,2.0,2.0,R. Lee Ware,R. Lee Ware,R,R
H0247,Michael J. Webert,R,Housing,Derived from LIS bill description,Present both years,False,False,4.0,70.0,4.0,67.0,63.0,0.0,1.0,1.0,0.0,1.4925373134328357,1.4925373134328357,1.0,4.0,3.0,Michael J. Webert,Michael J. Webert,R,R
H0336,Nadarius E. Clark,D,Transportation,Derived from LIS bill description,Present both years,False,False,3.0,84.0,3.0,67.0,64.0,0.0,1.0,1.0,0.0,1.4925373134328357,1.4925373134328357,0.0,3.0,3.0,Nadarius E. Clark,Nadarius E. Clark,D,D
H0365,"Rozia A. Henson, Jr.",D,Transportation,Derived from LIS bill description,Present both years,False,False,3.0,68.0,3.0,67.0,64.0,0.0,1.0,1.0,0.0,1.4925373134328357,1.4925373134328357,0.0,1.0,1.0,"Rozia A. Henson, Jr.","Rozia A. Henson, Jr.",D,D
H0124,R. Lee Ware,R,Housing,Derived from LIS bill description,Present both years,False,False,4.0,68.0,4.0,68.0,64.0,0.0,1.0,1.0,0.0,1.4705882352941175,1.4705882352941175,1.0,2.0,1.0,R. Lee Ware,R. Lee Ware,R,R
H0369,Hillary Pugh Kent,R,Housing,Derived from LIS bill description,Present both years,False,False,4.0,68.0,4.0,68.0,64.0,0.0,1.0,1.0,0.0,1.4705882352941175,1.4705882352941175,1.0,4.0,3.0,Hillary Pugh Kent,Hillary Pugh Kent,R,R
H0357,Will Davis,R,Housing,Derived from LIS bill description,Present both years,False,False,4.0,69.0,4.0,69.0,65.0,0.0,1.0,1.0,0.0,1.4492753623188406,1.4492753623188406,0.0,2.0,2.0,Will Davis,Will Davis,R,R
H0364,Timothy P. Griffin,R,Elections and Voting,Derived from LIS bill description,Present both years,False,False,16.0,75.0,16.0,70.0,54.0,0.0,1.0,1.0,0.0,1.4285714285714286,1.4285714285714286,1.0,5.0,4.0,Timothy P. Griffin,Timothy P. Griffin,R,R
H0325,Wendell S. Walker,R,Criminal Justice,Derived from LIS bill description,Present both years,False,False,15.0,71.0,15.0,70.0,55.0,0.0,1.0,1.0,0.0,1.4285714285714286,1.4285714285714286,0.0,1.0,1.0,Wendell S. Walker,Wendell S. Walker,R,R
