member_id,MBR_NAME,party,topic_name,topic_vote_events,eligible_topic_events,party_break_events,cross_party_events,cross_party_pct
H0279,Nicholas J. Freitas,R,Elections,3,3,0,0,0.0
H0279,Nicholas J. Freitas,R,Financial Institutions and Services,3,3,1,0,0.0
H0281,Paul E. Krizek,D,Financial Institutions and Services,3,3,0,0,0.0
H0281,Paul E. Krizek,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0284,"Marcia S. ""Cia"" Price",D,Financial Institutions and Services,3,3,0,0,0.0
H0284,"Marcia S. ""Cia"" Price",D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,Elections,3,3,0,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,Financial Institutions and Services,3,3,0,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0294,Karrie K. Delaney,D,Elections,3,3,0,0,0.0
H0294,Karrie K. Delaney,D,Financial Institutions and Services,3,3,0,0,0.0
H0295,Kelly K. Convirs-Fowler,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0301,David A. Reid,D,Financial Institutions and Services,3,3,0,0,0.0
H0301,David A. Reid,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0305,Kathy K.L. Tran,D,Elections,3,3,0,0,0.0
H0305,Kathy K.L. Tran,D,Financial Institutions and Services,3,3,0,0,0.0
H0305,Kathy K.L. Tran,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0308,Joseph P. McNamara,R,Elections,3,3,0,0,0.0
H0308,Joseph P. McNamara,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0311,Alex Q. Askew,D,Elections,3,3,0,0,0.0
H0311,Alex Q. Askew,D,Financial Institutions and Services,3,3,0,0,0.0
H0311,Alex Q. Askew,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0313,Amanda E. Batten,R,Elections,3,3,0,0,0.0
H0313,Amanda E. Batten,R,Financial Institutions and Services,3,3,0,0,0.0
H0314,Joshua G. Cole,D,Financial Institutions and Services,3,3,0,0,0.0
H0315,Carrie E. Coyner,R,Financial Institutions and Services,3,3,0,0,0.0
H0315,Carrie E. Coyner,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0317,Dan I. Helmer,D,Elections,3,3,0,0,0.0
H0317,Dan I. Helmer,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0321,Chris S. Runion,R,Elections,3,3,0,0,0.0
H0321,Chris S. Runion,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0322,Don Scott,D,Elections,3,3,0,0,0.0
H0322,Don Scott,D,Financial Institutions and Services,3,3,0,0,0.0
H0322,Don Scott,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0323,Shelly A. Simonds,D,Elections,3,3,0,0,0.0
H0323,Shelly A. Simonds,D,Financial Institutions and Services,3,3,0,0,0.0
H0323,Shelly A. Simonds,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0325,Wendell S. Walker,R,Elections,3,3,0,0,0.0
H0325,Wendell S. Walker,R,Financial Institutions and Services,3,3,0,0,0.0
H0325,Wendell S. Walker,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0327,Rodney T. Willett,D,Elections,3,3,0,0,0.0
H0327,Rodney T. Willett,D,Financial Institutions and Services,3,3,0,0,0.0
H0327,Rodney T. Willett,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0328,Scott A. Wyatt,R,Elections,3,3,0,0,0.0
H0328,Scott A. Wyatt,R,Financial Institutions and Services,3,3,0,0,0.0
H0328,Scott A. Wyatt,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0329,Bill Wiley,R,Elections,3,3,0,0,0.0
H0329,Bill Wiley,R,Financial Institutions and Services,3,3,0,0,0.0
H0329,Bill Wiley,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0330,Candi Mundon King,D,Elections,3,3,0,0,0.0
H0330,Candi Mundon King,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0333,Jason S. Ballard,R,Elections,3,3,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,Elections,3,3,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,Financial Institutions and Services,3,3,0,0,0.0
H0335,Mike A. Cherry,R,Financial Institutions and Services,3,3,0,0,0.0
H0335,Mike A. Cherry,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0336,Nadarius E. Clark,D,Elections,3,3,0,0,0.0
H0336,Nadarius E. Clark,D,Financial Institutions and Services,3,3,0,0,0.0
H0336,Nadarius E. Clark,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0337,A.C. Cordoza,R,Financial Institutions and Services,3,3,0,0,0.0
H0342,Phillip A. Scott,R,Financial Institutions and Services,3,3,1,0,0.0
H0342,Phillip A. Scott,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0343,Briana D. Sewell,D,Elections,3,3,0,0,0.0
H0343,Briana D. Sewell,D,Financial Institutions and Services,3,3,0,0,0.0
H0343,Briana D. Sewell,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0344,Irene Shin,D,Elections,3,3,0,0,0.0
H0344,Irene Shin,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0345,Anne Ferrell Tata,R,Elections,3,3,0,0,0.0
H0345,Anne Ferrell Tata,R,Financial Institutions and Services,3,3,0,0,0.0
H0345,Anne Ferrell Tata,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0346,Kim A. Taylor,R,Financial Institutions and Services,3,3,0,0,0.0
H0346,Kim A. Taylor,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,Financial Institutions and Services,3,3,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0348,Wren M. Williams,R,Elections,3,3,0,0,0.0
H0349,Jackie H. Glass,D,Financial Institutions and Services,3,3,0,0,0.0
H0349,Jackie H. Glass,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0350,Ellen H. Campbell,R,Elections,3,3,0,0,0.0
H0350,Ellen H. Campbell,R,Financial Institutions and Services,3,3,0,0,0.0
H0350,Ellen H. Campbell,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0351,Holly M. Seibold,D,Elections,3,3,0,0,0.0
H0351,Holly M. Seibold,D,Financial Institutions and Services,3,3,0,0,0.0
H0351,Holly M. Seibold,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0352,"Jonathan ""Jed"" Arnold",R,Elections,3,3,0,0,0.0
H0352,"Jonathan ""Jed"" Arnold",R,Financial Institutions and Services,3,3,0,0,0.0
H0353,Bonita G. Anthony,D,Financial Institutions and Services,3,3,0,0,0.0
H0353,Bonita G. Anthony,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0354,Katrina Callsen,D,Elections,3,3,0,0,0.0
H0354,Katrina Callsen,D,Financial Institutions and Services,3,3,0,0,0.0
H0355,Laura Jane Cohen,D,Elections,3,3,0,0,0.0
H0355,Laura Jane Cohen,D,Financial Institutions and Services,3,3,0,0,0.0
H0355,Laura Jane Cohen,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0356,Rae Cousins,D,Elections,3,3,0,0,0.0
H0356,Rae Cousins,D,Financial Institutions and Services,3,3,0,0,0.0
H0357,Will Davis,R,Elections,3,3,0,0,0.0
H0357,Will Davis,R,Financial Institutions and Services,3,3,0,0,0.0
H0358,"Mark L. Earley, Jr.",R,Elections,3,3,0,0,0.0
H0358,"Mark L. Earley, Jr.",R,Financial Institutions and Services,3,3,0,0,0.0
H0359,N. Baxter Ennis,R,Financial Institutions and Services,3,3,0,0,0.0
H0359,N. Baxter Ennis,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0360,Michael B. Feggans,D,Elections,3,3,0,0,0.0
H0360,Michael B. Feggans,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0361,Debra D. Gardner,D,Elections,3,3,0,0,0.0
H0361,Debra D. Gardner,D,Financial Institutions and Services,3,3,0,0,0.0
H0361,Debra D. Gardner,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,Elections,3,3,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,Financial Institutions and Services,3,3,2,0,0.0
H0363,W. Chad Green,R,Financial Institutions and Services,3,3,1,0,0.0
H0363,W. Chad Green,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0364,Timothy P. Griffin,R,Elections,3,3,0,0,0.0
H0364,Timothy P. Griffin,R,Financial Institutions and Services,3,3,2,0,0.0
H0364,Timothy P. Griffin,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Financial Institutions and Services,3,3,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0366,Phil M. Hernandez,D,Elections,3,3,0,0,0.0
H0366,Phil M. Hernandez,D,Financial Institutions and Services,3,3,0,0,0.0
H0367,Geary Higgins,R,Elections,3,3,0,0,0.0
H0367,Geary Higgins,R,Financial Institutions and Services,3,3,0,0,0.0
H0367,Geary Higgins,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0368,Michael J. Jones,D,Elections,3,3,0,0,0.0
H0368,Michael J. Jones,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0369,Hillary Pugh Kent,R,Elections,3,3,0,0,0.0
H0369,Hillary Pugh Kent,R,Financial Institutions and Services,3,3,0,0,0.0
H0369,Hillary Pugh Kent,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0370,Karen Keys-Gamarra,D,Elections,3,3,0,0,0.0
H0370,Karen Keys-Gamarra,D,Financial Institutions and Services,3,3,0,0,0.0
H0371,Amy J. Laufer,D,Elections,3,3,0,0,0.0
H0371,Amy J. Laufer,D,Financial Institutions and Services,3,3,0,0,0.0
H0371,Amy J. Laufer,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0373,Ian T. Lovejoy,R,Elections,3,3,0,0,0.0
H0373,Ian T. Lovejoy,R,Financial Institutions and Services,3,3,0,0,0.0
H0373,Ian T. Lovejoy,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0374,Marty Martinez,D,Elections,3,3,0,0,0.0
H0374,Marty Martinez,D,Financial Institutions and Services,3,3,0,0,0.0
H0374,Marty Martinez,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0375,Adele Y. McClure,D,Elections,3,3,0,0,0.0
H0375,Adele Y. McClure,D,Financial Institutions and Services,3,3,0,0,0.0
H0375,Adele Y. McClure,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0376,Paul V. Milde,R,Financial Institutions and Services,3,3,0,0,0.0
H0376,Paul V. Milde,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0377,Delores Oates,R,Elections,3,3,0,0,0.0
H0377,Delores Oates,R,Financial Institutions and Services,3,3,1,0,0.0
H0377,Delores Oates,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0378,Chris Obenshain,R,Elections,3,3,0,0,0.0
H0378,Chris Obenshain,R,Financial Institutions and Services,3,3,0,0,0.0
H0379,David Owen,R,Elections,3,3,0,0,0.0
H0379,David Owen,R,Financial Institutions and Services,3,3,0,0,0.0
H0379,David Owen,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0380,Atoosa R. Reaser,D,Elections,3,3,0,0,0.0
H0380,Atoosa R. Reaser,D,Financial Institutions and Services,3,3,0,0,0.0
H0381,Kannan Srinivasan,D,Constitutional Amendments,3,3,0,0,0.0
H0382,Joshua E. Thomas,D,Elections,3,3,0,0,0.0
H0382,Joshua E. Thomas,D,Financial Institutions and Services,3,3,0,0,0.0
H0383,Eric R. Zehr,R,Elections,3,3,0,0,0.0
H0383,Eric R. Zehr,R,Financial Institutions and Services,3,3,0,0,0.0
H0383,Eric R. Zehr,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0384,Eric Phillips,R,Elections,4,3,0,0,0.0
H0384,Eric Phillips,R,Financial Institutions and Services,3,3,0,0,0.0
H0384,Eric Phillips,R,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0385,JJ Singh,D,Elections,3,3,0,0,0.0
H0385,JJ Singh,D,Financial Institutions and Services,3,3,0,0,0.0
H0385,JJ Singh,D,"Wills, Trusts, and Fiduciaries",3,3,0,0,0.0
H0136,"Thomas C. Wright, Jr.",R,"Wills, Trusts, and Fiduciaries",3,2,0,0,0.0
H0150,"Daniel W. Marshall, III",R,Financial Institutions and Services,5,2,0,0,0.0
H0150,"Daniel W. Marshall, III",R,"Gambling, Lotteries, Etc.",8,2,0,0,0.0
H0172,Mark D. Sickles,D,Administration of Government,2,2,0,0,0.0
H0172,Mark D. Sickles,D,Domestic Relations,2,2,0,0,0.0
H0181,C. Todd Gilbert,R,Administration of Government,2,2,0,0,0.0
H0181,C. Todd Gilbert,R,Domestic Relations,2,2,0,0,0.0
H0207,Delores L. McQuinn,D,Financial Institutions and Services,3,2,0,0,0.0
H0242,Israel D. O'Quinn,R,Administration of Government,2,2,0,0,0.0
H0242,Israel D. O'Quinn,R,Domestic Relations,2,2,0,0,0.0
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,"Wills, Trusts, and Fiduciaries",3,2,0,0,0.0
H0262,"James A. ""Jay"" Leftwich",R,Administration of Government,2,2,0,0,0.0
H0262,"James A. ""Jay"" Leftwich",R,Domestic Relations,2,2,0,0,0.0
H0267,"Robert S. Bloxom, Jr.",R,Administration of Government,2,2,0,0,0.0
H0279,Nicholas J. Freitas,R,"Wills, Trusts, and Fiduciaries",3,2,0,0,0.0
H0281,Paul E. Krizek,D,Administration of Government,2,2,0,0,0.0
H0281,Paul E. Krizek,D,Domestic Relations,2,2,0,0,0.0
H0284,"Marcia S. ""Cia"" Price",D,Administration of Government,2,2,0,0,0.0
H0284,"Marcia S. ""Cia"" Price",D,Domestic Relations,2,2,0,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Administration of Government,2,2,0,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Domestic Relations,2,2,0,0,0.0
H0301,David A. Reid,D,Administration of Government,2,2,0,0,0.0
H0301,David A. Reid,D,Domestic Relations,2,2,0,0,0.0
H0314,Joshua G. Cole,D,Administration of Government,2,2,0,0,0.0
H0314,Joshua G. Cole,D,Domestic Relations,2,2,0,0,0.0
H0314,Joshua G. Cole,D,"Wills, Trusts, and Fiduciaries",3,2,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,"Wills, Trusts, and Fiduciaries",3,2,0,0,0.0
H0335,Mike A. Cherry,R,Administration of Government,2,2,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Administration of Government,2,2,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Domestic Relations,2,2,0,0,0.0
H0342,Phillip A. Scott,R,Administration of Government,2,2,0,0,0.0
H0342,Phillip A. Scott,R,Domestic Relations,2,2,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,Administration of Government,2,2,0,0,0.0
H0349,Jackie H. Glass,D,Administration of Government,2,2,0,0,0.0
H0349,Jackie H. Glass,D,Domestic Relations,2,2,0,0,0.0
H0353,Bonita G. Anthony,D,Administration of Government,2,2,0,0,0.0
H0353,Bonita G. Anthony,D,Domestic Relations,2,2,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,"Wills, Trusts, and Fiduciaries",3,2,0,0,0.0
H0363,W. Chad Green,R,Administration of Government,2,2,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Administration of Government,2,2,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Domestic Relations,2,2,0,0,0.0
H0372,Destiny LeVere Bolling,D,Administration of Government,2,2,0,0,0.0
H0372,Destiny LeVere Bolling,D,Domestic Relations,2,2,0,0,0.0
H0372,Destiny LeVere Bolling,D,"Wills, Trusts, and Fiduciaries",3,2,0,0,0.0
H0376,Paul V. Milde,R,Administration of Government,2,2,0,0,0.0
H0376,Paul V. Milde,R,Domestic Relations,2,2,0,0,0.0
H0056,Terry G. Kilgore,R,Administration of Government,1,1,0,0,0.0
H0056,Terry G. Kilgore,R,Commendations and Commemorations,1,1,0,0,0.0
H0056,Terry G. Kilgore,R,Domestic Relations,1,1,0,0,0.0
H0073,"Robert D. Orrock, Sr.",R,Administration of Government,1,1,0,0,0.0
H0108,Vivian E. Watts,D,Administration of Government,1,1,0,0,0.0
H0108,Vivian E. Watts,D,Commendations and Commemorations,1,1,0,0,0.0
H0108,Vivian E. Watts,D,Domestic Relations,1,1,0,0,0.0
H0124,R. Lee Ware,R,Administration of Government,1,1,0,0,0.0
H0124,R. Lee Ware,R,Domestic Relations,1,1,0,0,0.0
H0136,"Thomas C. Wright, Jr.",R,Administration of Government,1,1,0,0,0.0
H0136,"Thomas C. Wright, Jr.",R,Domestic Relations,1,1,0,0,0.0
H0150,"Daniel W. Marshall, III",R,Alcoholic Beverage and Cannabis Control,12,1,0,0,0.0
H0150,"Daniel W. Marshall, III",R,Data Centers,10,1,0,0,0.0
H0172,Mark D. Sickles,D,Commendations and Commemorations,1,1,0,0,0.0
H0173,Jeion A. Ward,D,Administration of Government,1,1,0,0,0.0
H0173,Jeion A. Ward,D,Commendations and Commemorations,1,1,0,0,0.0
H0173,Jeion A. Ward,D,Domestic Relations,1,1,0,0,0.0
H0177,David L. Bulova,D,Administration of Government,1,1,0,0,0.0
H0177,David L. Bulova,D,Domestic Relations,1,1,0,0,0.0
H0181,C. Todd Gilbert,R,Commendations and Commemorations,1,1,0,0,0.0
H0206,Barry D. Knight,R,Administration of Government,1,1,0,0,0.0
H0206,Barry D. Knight,R,Domestic Relations,1,1,0,0,0.0
H0206,Barry D. Knight,R,"Wills, Trusts, and Fiduciaries",3,1,0,0,0.0
H0207,Delores L. McQuinn,D,Administration of Government,1,1,0,0,0.0
H0207,Delores L. McQuinn,D,Domestic Relations,1,1,0,0,0.0
H0208,Charniele L. Herring,D,Administration of Government,1,1,0,0,0.0
H0208,Charniele L. Herring,D,Commendations and Commemorations,1,1,0,0,0.0
H0208,Charniele L. Herring,D,Domestic Relations,1,1,0,0,0.0
H0212,Betsy B. Carr,D,Administration of Government,1,1,0,0,0.0
H0212,Betsy B. Carr,D,Commendations and Commemorations,1,1,0,0,0.0
H0212,Betsy B. Carr,D,Domestic Relations,1,1,0,0,0.0
H0219,Patrick A. Hope,D,Administration of Government,1,1,0,0,0.0
H0219,Patrick A. Hope,D,Domestic Relations,1,1,0,0,0.0
H0224,James W. Morefield,R,Administration of Government,1,1,0,0,0.0
H0224,James W. Morefield,R,Domestic Relations,1,1,0,0,0.0
H0227,Luke E. Torian,D,Administration of Government,1,1,0,0,0.0
H0227,Luke E. Torian,D,Commendations and Commemorations,1,1,0,0,0.0
H0227,Luke E. Torian,D,Domestic Relations,1,1,0,0,0.0
H0231,Tony O. Wilt,R,Administration of Government,1,1,0,0,0.0
H0231,Tony O. Wilt,R,Domestic Relations,1,1,0,0,0.0
H0238,M. Keith Hodges,R,Administration of Government,1,1,0,0,0.0
H0238,M. Keith Hodges,R,Domestic Relations,1,1,0,0,0.0
H0239,Alfonso H. Lopez,D,Administration of Government,1,1,0,0,0.0
H0239,Alfonso H. Lopez,D,Domestic Relations,1,1,0,0,0.0
H0242,Israel D. O'Quinn,R,Commendations and Commemorations,1,1,0,0,0.0
H0247,Michael J. Webert,R,Administration of Government,1,1,0,0,0.0
H0247,Michael J. Webert,R,Commendations and Commemorations,1,1,0,0,0.0
H0247,Michael J. Webert,R,Domestic Relations,1,1,0,0,0.0
H0253,Terry L. Austin,R,Administration of Government,1,1,0,0,0.0
H0253,Terry L. Austin,R,Commendations and Commemorations,1,1,0,0,0.0
H0253,Terry L. Austin,R,Domestic Relations,1,1,0,0,0.0
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Administration of Government,1,1,0,0,0.0
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Domestic Relations,1,1,0,0,0.0
H0264,Marcus B. Simon,D,Administration of Government,1,1,0,0,0.0
H0264,Marcus B. Simon,D,Commendations and Commemorations,1,1,0,0,0.0
H0264,Marcus B. Simon,D,Domestic Relations,1,1,0,0,0.0
H0266,Sam Rasoul,D,Administration of Government,1,1,0,0,0.0
H0266,Sam Rasoul,D,Domestic Relations,1,1,0,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Administration of Government,1,1,0,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Commendations and Commemorations,1,1,0,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Domestic Relations,1,1,0,0,0.0
H0279,Nicholas J. Freitas,R,Administration of Government,1,1,0,0,0.0
H0279,Nicholas J. Freitas,R,Domestic Relations,1,1,0,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,Administration of Government,1,1,0,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,Commendations and Commemorations,1,1,0,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,Domestic Relations,1,1,0,0,0.0
H0294,Karrie K. Delaney,D,Administration of Government,1,1,0,0,0.0
H0294,Karrie K. Delaney,D,Domestic Relations,1,1,0,0,0.0
H0305,Kathy K.L. Tran,D,Administration of Government,1,1,0,0,0.0
H0305,Kathy K.L. Tran,D,Commendations and Commemorations,1,1,0,0,0.0
H0305,Kathy K.L. Tran,D,Domestic Relations,1,1,0,0,0.0
H0308,Joseph P. McNamara,R,Administration of Government,1,1,0,0,0.0
H0311,Alex Q. Askew,D,Administration of Government,1,1,0,0,0.0
H0311,Alex Q. Askew,D,Domestic Relations,1,1,0,0,0.0
H0313,Amanda E. Batten,R,Administration of Government,1,1,0,0,0.0
H0315,Carrie E. Coyner,R,Administration of Government,1,1,0,0,0.0
H0315,Carrie E. Coyner,R,Commendations and Commemorations,1,1,0,0,0.0
H0317,Dan I. Helmer,D,Administration of Government,1,1,0,0,0.0
H0317,Dan I. Helmer,D,Commendations and Commemorations,1,1,0,0,0.0
H0317,Dan I. Helmer,D,Domestic Relations,1,1,0,0,0.0
H0321,Chris S. Runion,R,Administration of Government,1,1,0,0,0.0
H0321,Chris S. Runion,R,Domestic Relations,1,1,0,0,0.0
H0322,Don Scott,D,Administration of Government,1,1,0,0,0.0
H0322,Don Scott,D,Commendations and Commemorations,1,1,0,0,0.0
H0322,Don Scott,D,Domestic Relations,1,1,0,0,0.0
H0323,Shelly A. Simonds,D,Administration of Government,1,1,0,0,0.0
H0323,Shelly A. Simonds,D,Domestic Relations,1,1,0,0,0.0
H0325,Wendell S. Walker,R,Administration of Government,1,1,0,0,0.0
H0325,Wendell S. Walker,R,Domestic Relations,1,1,0,0,0.0
H0327,Rodney T. Willett,D,Administration of Government,1,1,0,0,0.0
H0327,Rodney T. Willett,D,Domestic Relations,1,1,0,0,0.0
H0328,Scott A. Wyatt,R,Administration of Government,1,1,0,0,0.0
H0328,Scott A. Wyatt,R,Domestic Relations,1,1,0,0,0.0
H0329,Bill Wiley,R,Administration of Government,1,1,0,0,0.0
H0329,Bill Wiley,R,Domestic Relations,1,1,0,0,0.0
H0330,Candi Mundon King,D,Administration of Government,1,1,0,0,0.0
H0330,Candi Mundon King,D,Domestic Relations,1,1,0,0,0.0
H0333,Jason S. Ballard,R,Administration of Government,1,1,0,0,0.0
H0333,Jason S. Ballard,R,Domestic Relations,1,1,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,Administration of Government,1,1,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,Domestic Relations,1,1,0,0,0.0
H0336,Nadarius E. Clark,D,Administration of Government,1,1,0,0,0.0
H0336,Nadarius E. Clark,D,Domestic Relations,1,1,0,0,0.0
H0337,A.C. Cordoza,R,Administration of Government,1,1,0,0,0.0
H0343,Briana D. Sewell,D,Administration of Government,1,1,0,0,0.0
H0343,Briana D. Sewell,D,Domestic Relations,1,1,0,0,0.0
H0344,Irene Shin,D,Administration of Government,1,1,0,0,0.0
H0344,Irene Shin,D,Domestic Relations,1,1,0,0,0.0
H0345,Anne Ferrell Tata,R,Administration of Government,1,1,0,0,0.0
H0345,Anne Ferrell Tata,R,Domestic Relations,1,1,0,0,0.0
H0346,Kim A. Taylor,R,Administration of Government,1,1,0,0,0.0
H0346,Kim A. Taylor,R,Domestic Relations,1,1,0,0,0.0
H0348,Wren M. Williams,R,Administration of Government,1,1,0,0,0.0
H0348,Wren M. Williams,R,Domestic Relations,1,1,0,0,0.0
H0350,Ellen H. Campbell,R,Administration of Government,1,1,0,0,0.0
H0350,Ellen H. Campbell,R,Domestic Relations,1,1,0,0,0.0
H0351,Holly M. Seibold,D,Administration of Government,1,1,0,0,0.0
H0351,Holly M. Seibold,D,Domestic Relations,1,1,0,0,0.0
H0352,"Jonathan ""Jed"" Arnold",R,Administration of Government,1,1,0,0,0.0
H0352,"Jonathan ""Jed"" Arnold",R,Domestic Relations,1,1,0,0,0.0
H0354,Katrina Callsen,D,Administration of Government,1,1,0,0,0.0
H0354,Katrina Callsen,D,Domestic Relations,1,1,0,0,0.0
H0355,Laura Jane Cohen,D,Administration of Government,1,1,0,0,0.0
H0355,Laura Jane Cohen,D,Domestic Relations,1,1,0,0,0.0
H0356,Rae Cousins,D,Administration of Government,1,1,0,0,0.0
H0356,Rae Cousins,D,Domestic Relations,1,1,0,0,0.0
H0357,Will Davis,R,Administration of Government,1,1,0,0,0.0
H0357,Will Davis,R,Domestic Relations,1,1,0,0,0.0
H0358,"Mark L. Earley, Jr.",R,Administration of Government,1,1,0,0,0.0
H0358,"Mark L. Earley, Jr.",R,Domestic Relations,1,1,0,0,0.0
H0359,N. Baxter Ennis,R,Administration of Government,1,1,0,0,0.0
H0359,N. Baxter Ennis,R,Domestic Relations,1,1,0,0,0.0
H0360,Michael B. Feggans,D,Administration of Government,1,1,0,0,0.0
H0360,Michael B. Feggans,D,Domestic Relations,1,1,0,0,0.0
H0361,Debra D. Gardner,D,Administration of Government,1,1,0,0,0.0
H0361,Debra D. Gardner,D,Domestic Relations,1,1,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,Administration of Government,1,1,0,0,0.0
H0364,Timothy P. Griffin,R,Administration of Government,1,1,0,0,0.0
H0364,Timothy P. Griffin,R,Domestic Relations,1,1,0,0,0.0
H0366,Phil M. Hernandez,D,Administration of Government,1,1,0,0,0.0
H0366,Phil M. Hernandez,D,Domestic Relations,1,1,0,0,0.0
H0367,Geary Higgins,R,Administration of Government,1,1,0,0,0.0
H0367,Geary Higgins,R,Domestic Relations,1,1,0,0,0.0
H0368,Michael J. Jones,D,Administration of Government,1,1,0,0,0.0
H0368,Michael J. Jones,D,Domestic Relations,1,1,0,0,0.0
H0369,Hillary Pugh Kent,R,Administration of Government,1,1,0,0,0.0
H0369,Hillary Pugh Kent,R,Domestic Relations,1,1,0,0,0.0
H0370,Karen Keys-Gamarra,D,Administration of Government,1,1,0,0,0.0
H0370,Karen Keys-Gamarra,D,Domestic Relations,1,1,0,0,0.0
H0371,Amy J. Laufer,D,Administration of Government,1,1,0,0,0.0
H0371,Amy J. Laufer,D,Domestic Relations,1,1,0,0,0.0
H0373,Ian T. Lovejoy,R,Administration of Government,1,1,0,0,0.0
