year,member_id,MBR_NAME,party,topic_name,topic_vote_events,directional_topic_votes,yes_votes,no_votes,topic_provenance,yes_pct,no_pct,voting_tendency
2026,H0124,R. Lee Ware,R,Agriculture and Food,43,43,30,13,Derived from LIS bill summary | Derived from LIS bill description,69.76744186046511,30.23255813953488,YES
2026,H0369,Hillary Pugh Kent,R,Agriculture and Food,43,42,29,13,Derived from LIS bill summary | Derived from LIS bill description,69.04761904761905,30.952380952380953,YES
2026,H0329,Bill Wiley,R,Agriculture and Food,32,32,22,10,Derived from LIS bill summary | Derived from LIS bill description,68.75,31.25,YES
2026,H0350,Ellen H. McLaughlin,R,Agriculture and Food,32,32,22,10,Derived from LIS bill summary | Derived from LIS bill description,68.75,31.25,YES
2026,H0348,Wren M. Williams,R,Agriculture and Food,28,25,17,8,Derived from LIS bill summary | Derived from LIS bill description,68.0,32.0,YES
2026,H0345,Anne Ferrell Tata,R,Agriculture and Food,27,27,18,9,Derived from LIS bill summary | Derived from LIS bill description,66.66666666666666,33.33333333333333,YES
2026,H0238,M. Keith Hodges,R,Agriculture and Food,33,33,22,11,Derived from LIS bill summary | Derived from LIS bill description,66.66666666666666,33.33333333333333,YES
2026,H0335,Mike A. Cherry,R,Agriculture and Food,27,27,18,9,Derived from LIS bill summary | Derived from LIS bill description,66.66666666666666,33.33333333333333,YES
2026,H0321,Chris S. Runion,R,Agriculture and Food,26,26,17,9,Derived from LIS bill summary | Derived from LIS bill description,65.38461538461539,34.61538461538461,YES
2026,H0384,Eric Phillips,R,Agriculture and Food,23,23,15,8,Derived from LIS bill summary | Derived from LIS bill description,65.21739130434783,34.78260869565217,YES
2026,H0262,"James A. ""Jay"" Leftwich",R,Agriculture and Food,23,23,15,8,Derived from LIS bill summary | Derived from LIS bill description,65.21739130434783,34.78260869565217,YES
2026,H0398,Justin Pence,R,Agriculture and Food,23,23,15,8,Derived from LIS bill summary | Derived from LIS bill description,65.21739130434783,34.78260869565217,YES
2026,H0334,Elizabeth B. Bennett-Parker,D,Alcoholic Beverage and Cannabis Control,7,7,7,0,Derived from LIS bill summary | Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0295,Kelly K. Convirs-Fowler,D,Alcoholic Beverage and Cannabis Control,13,8,7,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,87.5,12.5,INSUFFICIENT DATA
2026,H0406,Kirk McPike,D,Alcoholic Beverage and Cannabis Control,8,7,6,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2026,H0242,Israel D. O'Quinn,R,Alcoholic Beverage and Cannabis Control,13,6,5,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,83.33333333333334,16.666666666666664,INSUFFICIENT DATA
2026,H0206,Barry D. Knight,R,Alcoholic Beverage and Cannabis Control,22,0,0,0,Derived from LIS bill summary | Derived from LIS bill description,0.0,0.0,INSUFFICIENT DATA
2026,H0284,"Marcia S. ""Cia"" Price",D,Alcoholic Beverage and Cannabis Control,34,33,19,14,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,57.57575757575758,42.42424242424242,MIXED
2026,H0364,Timothy P. Griffin,R,Alcoholic Beverage and Cannabis Control,13,13,7,6,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,53.84615384615385,46.15384615384615,MIXED
2026,H0266,Sam Rasoul,D,Alcoholic Beverage and Cannabis Control,13,12,6,6,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,50.0,50.0,MIXED
2026,H0136,"Thomas C. Wright, Jr.",R,Alcoholic Beverage and Cannabis Control,13,12,5,7,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,41.66666666666667,58.333333333333336,MIXED
2026,H0321,Chris S. Runion,R,Alcoholic Beverage and Cannabis Control,14,14,14,0,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,100.0,0.0,YES
2026,H0374,Marty Martinez,D,Alcoholic Beverage and Cannabis Control,13,13,13,0,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,100.0,0.0,YES
2026,H0354,Katrina Callsen,D,Alcoholic Beverage and Cannabis Control,33,33,32,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,96.96969696969697,3.0303030303030303,YES
2026,H0366,Phil M. Hernandez,D,Alcoholic Beverage and Cannabis Control,33,33,32,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,96.96969696969697,3.0303030303030303,YES
2026,H0351,Holly M. Seibold,D,Alcoholic Beverage and Cannabis Control,32,32,31,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,96.875,3.125,YES
2026,H0380,Atoosa R. Reaser,D,Alcoholic Beverage and Cannabis Control,32,31,30,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,96.7741935483871,3.225806451612903,YES
2026,H0281,Paul E. Krizek,D,Alcoholic Beverage and Cannabis Control,26,26,25,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,96.15384615384616,3.8461538461538463,YES
2026,H0212,Betsy B. Carr,D,Alcoholic Beverage and Cannabis Control,24,24,23,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,95.83333333333334,4.166666666666666,YES
2026,H0329,Bill Wiley,R,Alcoholic Beverage and Cannabis Control,24,24,23,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,95.83333333333334,4.166666666666666,YES
2026,H0267,"Robert S. Bloxom, Jr.",R,Alcoholic Beverage and Cannabis Control,24,24,23,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,95.83333333333334,4.166666666666666,YES
2026,H0388,Stacey Annie Carroll,D,Alcoholic Beverage and Cannabis Control,24,24,23,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,95.83333333333334,4.166666666666666,YES
2026,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Alcoholic Beverage and Cannabis Control,23,23,22,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,95.65217391304348,4.3478260869565215,YES
2026,H0375,Adele Y. McClure,D,Alcoholic Beverage and Cannabis Control,22,22,21,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,95.45454545454545,4.545454545454546,YES
2026,H0294,Karrie K. Delaney,D,Alcoholic Beverage and Cannabis Control,22,22,21,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,95.45454545454545,4.545454545454546,YES
2026,H0393,Lily V. Franklin,D,Alcoholic Beverage and Cannabis Control,22,22,21,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,95.45454545454545,4.545454545454546,YES
2026,H0264,Marcus B. Simon,D,Alcoholic Beverage and Cannabis Control,22,22,21,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,95.45454545454545,4.545454545454546,YES
2026,H0297,Elizabeth R. Guzman,D,Alcoholic Beverage and Cannabis Control,22,21,20,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,95.23809523809523,4.761904761904762,YES
2026,H0350,Ellen H. McLaughlin,R,Alcoholic Beverage and Cannabis Control,24,21,20,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,95.23809523809523,4.761904761904762,YES
2026,H0311,Alex Q. Askew,D,Alcoholic Beverage and Cannabis Control,17,17,16,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,94.11764705882352,5.88235294117647,YES
2026,H0301,David A. Reid,D,Alcoholic Beverage and Cannabis Control,17,17,16,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,94.11764705882352,5.88235294117647,YES
2026,H0207,Delores L. McQuinn,D,Alcoholic Beverage and Cannabis Control,17,17,16,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,94.11764705882352,5.88235294117647,YES
2026,H0382,Joshua E. Thomas,D,Alcoholic Beverage and Cannabis Control,17,17,16,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,94.11764705882352,5.88235294117647,YES
2026,H0314,Joshua G. Cole,D,Alcoholic Beverage and Cannabis Control,32,32,30,2,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,93.75,6.25,YES
2026,H0371,Amy J. Laufer,D,Alcoholic Beverage and Cannabis Control,15,15,14,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,93.33333333333333,6.666666666666667,YES
2026,H0353,Bonita G. Anthony,D,Alcoholic Beverage and Cannabis Control,15,15,14,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,93.33333333333333,6.666666666666667,YES
2026,H0343,Briana D. Sewell,D,Alcoholic Beverage and Cannabis Control,15,15,14,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,93.33333333333333,6.666666666666667,YES
2026,H0285,"C.E. Cliff Hayes, Jr.",D,Alcoholic Beverage and Cannabis Control,15,15,14,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,93.33333333333333,6.666666666666667,YES
2026,H0208,Charniele L. Herring,D,Alcoholic Beverage and Cannabis Control,15,15,14,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,93.33333333333333,6.666666666666667,YES
2026,H0370,Karen Keys-Gamarra,D,Alcoholic Beverage and Cannabis Control,15,15,14,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,93.33333333333333,6.666666666666667,YES
2026,H0305,Kathy K.L. Tran,D,Alcoholic Beverage and Cannabis Control,15,15,14,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,93.33333333333333,6.666666666666667,YES
2026,H0391,Lindsey Dougherty,D,Alcoholic Beverage and Cannabis Control,15,15,14,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,93.33333333333333,6.666666666666667,YES
2026,H0404,Margaret A. Franklin,D,Alcoholic Beverage and Cannabis Control,15,15,14,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,93.33333333333333,6.666666666666667,YES
2026,H0124,R. Lee Ware,R,Alcoholic Beverage and Cannabis Control,15,15,14,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,93.33333333333333,6.666666666666667,YES
2026,H0327,Rodney T. Willett,D,Alcoholic Beverage and Cannabis Control,15,15,14,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,93.33333333333333,6.666666666666667,YES
2026,H0323,Shelly A. Simonds,D,Alcoholic Beverage and Cannabis Control,15,15,14,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,93.33333333333333,6.666666666666667,YES
2026,H0108,Vivian E. Watts,D,Alcoholic Beverage and Cannabis Control,15,15,14,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,93.33333333333333,6.666666666666667,YES
2026,H0361,Debra D. Gardner,D,Alcoholic Beverage and Cannabis Control,14,14,13,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.85714285714286,7.142857142857142,YES
2026,H0308,Joseph P. McNamara,R,Alcoholic Beverage and Cannabis Control,14,14,13,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.85714285714286,7.142857142857142,YES
2026,H0399,Kimberly Pope Adams,D,Alcoholic Beverage and Cannabis Control,14,14,13,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.85714285714286,7.142857142857142,YES
2026,H0340,Michelle Lopes Maldonado,D,Alcoholic Beverage and Cannabis Control,14,14,13,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.85714285714286,7.142857142857142,YES
2026,H0389,Nicole Cole,D,Alcoholic Beverage and Cannabis Control,15,14,13,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.85714285714286,7.142857142857142,YES
2026,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Alcoholic Beverage and Cannabis Control,14,14,13,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.85714285714286,7.142857142857142,YES
2026,H0325,Wendell S. Walker,R,Alcoholic Beverage and Cannabis Control,15,14,13,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.85714285714286,7.142857142857142,YES
2026,H0357,Will Davis,R,Alcoholic Beverage and Cannabis Control,14,14,13,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.85714285714286,7.142857142857142,YES
2026,H0239,Alfonso H. Lopez,D,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0345,Anne Ferrell Tata,R,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0402,Charlie Schmidt,D,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0377,Delores Oates,R,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0322,Don Scott,D,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0384,Eric Phillips,R,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0405,Garrett McGuire,D,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0403,Gretchen M. Bulova,D,Alcoholic Beverage and Cannabis Control,14,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0347,"H. Otto Wachsmann, Jr.",R,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0344,Irene Shin,D,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0385,JJ Singh,D,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0349,Jackie H. Glass,D,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0262,"James A. ""Jay"" Leftwich",R,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0333,Jason S. Ballard,R,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0173,Jeion A. Ward,D,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0386,Jessica L. Anderson,D,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0398,Justin Pence,R,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0387,"Karen R. ""Kacey"" Carnegie",D,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0355,Laura Jane Cohen,D,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0396,Leslie Chambers Mehta,D,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0392,Mark C. Downey,D,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0397,May Nivar,D,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0360,Michael B. Feggans,D,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0247,Michael J. Webert,R,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0335,Mike A. Cherry,R,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0219,Patrick A. Hope,D,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0356,Rae Cousins,D,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
2026,H0365,"Rozia A. Henson, Jr.",D,Alcoholic Beverage and Cannabis Control,13,13,12,1,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,92.3076923076923,7.6923076923076925,YES
