member_id,MBR_NAME_2025,party_2025,topic_name,topic_vote_events_2025,directional_topic_votes_2025,yes_votes_2025,no_votes_2025,yes_pct_2025,no_pct_2025,voting_tendency_2025,topic_provenance_2025,MBR_NAME_2026,party_2026,topic_vote_events_2026,directional_topic_votes_2026,yes_votes_2026,no_votes_2026,yes_pct_2026,no_pct_2026,voting_tendency_2026,topic_provenance_2026,topic_status,comparable_tendency,voting_tendency_changed,data_availability_changed,yes_pct_change,directional_topic_vote_change,MBR_NAME,party
H0347,"H. Otto Wachsmann, Jr.",R,Agriculture and Food,38.0,38.0,22.0,16.0,57.89473684210527,42.10526315789473,MIXED,Derived from LIS bill summary | Derived from LIS bill description,"H. Otto Wachsmann, Jr.",R,26.0,26.0,19.0,7.0,73.07692307692307,26.923076923076923,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,15.182186234817799,-12.0,"H. Otto Wachsmann, Jr.",R
H0238,M. Keith Hodges,R,"Pensions, Benefits, and Retirement",19.0,19.0,11.0,8.0,57.89473684210527,42.10526315789473,MIXED,Derived from LIS bill summary | Derived from LIS bill description,M. Keith Hodges,R,11.0,11.0,8.0,3.0,72.72727272727273,27.27272727272727,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,14.832535885167466,-8.0,M. Keith Hodges,R
H0377,Delores Oates,R,Health and Healthcare,125.0,124.0,64.0,60.0,51.61290322580645,48.38709677419355,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Delores Oates,R,89.0,89.0,59.0,30.0,66.29213483146067,33.70786516853933,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,14.679231605654223,-35.0,Delores Oates,R
H0333,Jason S. Ballard,R,Business and Commerce,71.0,71.0,37.0,34.0,52.112676056338024,47.88732394366197,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Jason S. Ballard,R,93.0,93.0,62.0,31.0,66.66666666666666,33.33333333333333,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,14.553990610328633,22.0,Jason S. Ballard,R
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Technology and Data,22.0,21.0,11.0,10.0,52.38095238095239,47.61904761904761,MIXED,Derived from LIS bill summary | Derived from LIS bill description,"Hyland F. ""Buddy"" Fowler, Jr.",R,26.0,24.0,16.0,8.0,66.66666666666666,33.33333333333333,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,14.28571428571427,3.0,"Hyland F. ""Buddy"" Fowler, Jr.",R
H0347,"H. Otto Wachsmann, Jr.",R,Energy and Utilities,96.0,96.0,31.0,65.0,32.29166666666667,67.70833333333334,NO,Derived from LIS bill summary | Derived from LIS bill description,"H. Otto Wachsmann, Jr.",R,147.0,147.0,68.0,79.0,46.25850340136054,53.74149659863946,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,13.96683673469387,51.0,"H. Otto Wachsmann, Jr.",R
H0242,Israel D. O'Quinn,R,Health and Healthcare,145.0,139.0,86.0,53.0,61.87050359712231,38.1294964028777,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Israel D. O'Quinn,R,115.0,115.0,87.0,28.0,75.65217391304347,24.347826086956523,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,13.781670315921161,-24.0,Israel D. O'Quinn,R
H0308,Joseph P. McNamara,R,Health and Healthcare,165.0,162.0,94.0,68.0,58.0246913580247,41.9753086419753,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Joseph P. McNamara,R,88.0,87.0,62.0,25.0,71.26436781609196,28.735632183908045,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,13.239676458067265,-75.0,Joseph P. McNamara,R
H0328,Scott A. Wyatt,R,Health and Healthcare,157.0,156.0,97.0,59.0,62.17948717948718,37.82051282051282,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Scott A. Wyatt,R,109.0,109.0,82.0,27.0,75.22935779816514,24.770642201834864,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,13.049870618677957,-47.0,Scott A. Wyatt,R
H0321,Chris S. Runion,R,Health and Healthcare,151.0,151.0,83.0,68.0,54.966887417218544,45.033112582781456,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Chris S. Runion,R,102.0,100.0,68.0,32.0,68.0,32.0,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,13.033112582781456,-51.0,Chris S. Runion,R
H0350,Ellen H. Campbell,R,Behavioral Health,75.0,69.0,44.0,25.0,63.76811594202898,36.231884057971016,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Ellen H. McLaughlin,R,58.0,56.0,43.0,13.0,76.78571428571429,23.214285714285715,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,13.017598343685314,-13.0,Ellen H. McLaughlin,R
H0369,Hillary Pugh Kent,R,Health and Healthcare,120.0,119.0,74.0,45.0,62.18487394957983,37.81512605042017,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Hillary Pugh Kent,R,92.0,92.0,69.0,23.0,75.0,25.0,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,12.815126050420169,-27.0,Hillary Pugh Kent,R
H0231,Tony O. Wilt,R,Courts and Civil Law,118.0,118.0,63.0,55.0,53.38983050847458,46.61016949152542,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Tony O. Wilt,R,71.0,71.0,47.0,24.0,66.19718309859155,33.80281690140845,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,12.80735259011697,-47.0,Tony O. Wilt,R
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Courts and Civil Law,111.0,106.0,63.0,43.0,59.43396226415094,40.56603773584906,MIXED,Derived from LIS bill summary | Derived from LIS bill description,"Hyland F. ""Buddy"" Fowler, Jr.",R,70.0,68.0,49.0,19.0,72.05882352941177,27.941176470588236,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,12.624861265260826,-38.0,"Hyland F. ""Buddy"" Fowler, Jr.",R
H0056,Terry G. Kilgore,R,Behavioral Health,71.0,70.0,44.0,26.0,62.857142857142854,37.142857142857146,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Terry G. Kilgore,R,62.0,61.0,46.0,15.0,75.40983606557377,24.59016393442623,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,12.552693208430917,-9.0,Terry G. Kilgore,R
H0325,Wendell S. Walker,R,Professions and Occupations,12.0,12.0,7.0,5.0,58.333333333333336,41.66666666666667,MIXED,Derived from LIS bill summary,Wendell S. Walker,R,17.0,17.0,12.0,5.0,70.58823529411765,29.411764705882355,YES,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,12.254901960784316,5.0,Wendell S. Walker,R
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Behavioral Health,60.0,60.0,37.0,23.0,61.66666666666667,38.333333333333336,MIXED,Derived from LIS bill summary | Derived from LIS bill description,"Hyland F. ""Buddy"" Fowler, Jr.",R,47.0,46.0,34.0,12.0,73.91304347826086,26.08695652173913,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,12.246376811594189,-14.0,"Hyland F. ""Buddy"" Fowler, Jr.",R
H0325,Wendell S. Walker,R,Energy and Utilities,99.0,99.0,33.0,66.0,33.33333333333333,66.66666666666666,NO,Derived from LIS bill summary | Derived from LIS bill description,Wendell S. Walker,R,148.0,139.0,63.0,76.0,45.32374100719424,54.67625899280576,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,11.990407673860915,40.0,Wendell S. Walker,R
H0377,Delores Oates,R,Energy and Utilities,101.0,101.0,25.0,76.0,24.752475247524753,75.24752475247524,NO,Derived from LIS bill summary | Derived from LIS bill description,Delores Oates,R,147.0,147.0,54.0,93.0,36.734693877551024,63.26530612244898,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,11.98221863002627,46.0,Delores Oates,R
H0347,"H. Otto Wachsmann, Jr.",R,Behavioral Health,83.0,83.0,53.0,30.0,63.85542168674698,36.144578313253014,MIXED,Derived from LIS bill summary | Derived from LIS bill description,"H. Otto Wachsmann, Jr.",R,70.0,70.0,53.0,17.0,75.71428571428571,24.285714285714285,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,11.85886402753873,-13.0,"H. Otto Wachsmann, Jr.",R
H0350,Ellen H. Campbell,R,Marriage and Domestic Relations,35.0,33.0,19.0,14.0,57.57575757575758,42.42424242424242,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Ellen H. McLaughlin,R,15.0,13.0,9.0,4.0,69.23076923076923,30.76923076923077,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,11.655011655011648,-20.0,Ellen H. McLaughlin,R
H0333,Jason S. Ballard,R,Health and Healthcare,160.0,159.0,98.0,61.0,61.63522012578616,38.36477987421384,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Jason S. Ballard,R,129.0,127.0,93.0,34.0,73.22834645669292,26.77165354330709,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,11.593126330906756,-32.0,Jason S. Ballard,R
H0345,Anne Ferrell Tata,R,Behavioral Health,77.0,76.0,49.0,27.0,64.47368421052632,35.526315789473685,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Anne Ferrell Tata,R,54.0,54.0,41.0,13.0,75.92592592592592,24.074074074074073,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,11.452241715399609,-22.0,Anne Ferrell Tata,R
H0231,Tony O. Wilt,R,Health and Healthcare,169.0,168.0,96.0,72.0,57.14285714285714,42.857142857142854,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Tony O. Wilt,R,102.0,101.0,69.0,32.0,68.31683168316832,31.683168316831683,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,11.173974540311178,-67.0,Tony O. Wilt,R
H0335,Mike A. Cherry,R,Marriage and Domestic Relations,30.0,27.0,15.0,12.0,55.55555555555556,44.44444444444444,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Mike A. Cherry,R,18.0,18.0,12.0,6.0,66.66666666666666,33.33333333333333,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,11.1111111111111,-9.0,Mike A. Cherry,R
H0267,"Robert S. Bloxom, Jr.",R,Technology and Data,27.0,26.0,15.0,11.0,57.692307692307686,42.30769230769231,MIXED,Derived from LIS bill summary | Derived from LIS bill description,"Robert S. Bloxom, Jr.",R,33.0,32.0,22.0,10.0,68.75,31.25,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,11.057692307692314,6.0,"Robert S. Bloxom, Jr.",R
H0325,Wendell S. Walker,R,Technology and Data,22.0,22.0,13.0,9.0,59.09090909090909,40.909090909090914,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Wendell S. Walker,R,20.0,20.0,14.0,6.0,70.0,30.0,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,10.909090909090907,-2.0,Wendell S. Walker,R
H0348,Wren M. Williams,R,Health and Healthcare,158.0,157.0,93.0,64.0,59.23566878980891,40.76433121019109,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Wren M. Williams,R,165.0,144.0,101.0,43.0,70.13888888888889,29.86111111111111,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,10.903220099079974,-13.0,Wren M. Williams,R
H0335,Mike A. Cherry,R,Technology and Data,28.0,28.0,16.0,12.0,57.14285714285714,42.857142857142854,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Mike A. Cherry,R,25.0,25.0,17.0,8.0,68.0,32.0,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,10.857142857142861,-3.0,Mike A. Cherry,R
H0321,Chris S. Runion,R,Energy and Utilities,157.0,155.0,50.0,105.0,32.25806451612903,67.74193548387096,NO,Derived from LIS bill summary | Derived from LIS bill description,Chris S. Runion,R,223.0,223.0,96.0,127.0,43.04932735426009,56.95067264573991,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,10.791262838131061,68.0,Chris S. Runion,R
H0262,"James A. ""Jay"" Leftwich",R,Agriculture and Food,44.0,44.0,24.0,20.0,54.54545454545454,45.45454545454545,MIXED,Derived from LIS bill summary | Derived from LIS bill description,"James A. ""Jay"" Leftwich",R,23.0,23.0,15.0,8.0,65.21739130434783,34.78260869565217,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,10.671936758893288,-21.0,"James A. ""Jay"" Leftwich",R
H0253,Terry L. Austin,R,Courts and Civil Law,118.0,117.0,69.0,48.0,58.97435897435898,41.02564102564102,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Terry L. Austin,R,78.0,78.0,54.0,24.0,69.23076923076923,30.76923076923077,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,10.256410256410248,-39.0,Terry L. Austin,R
H0357,Will Davis,R,Marriage and Domestic Relations,45.0,45.0,28.0,17.0,62.22222222222222,37.77777777777778,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Will Davis,R,29.0,29.0,21.0,8.0,72.41379310344827,27.586206896551722,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,10.191570881226049,-16.0,Will Davis,R
H0238,M. Keith Hodges,R,Energy and Utilities,116.0,115.0,40.0,75.0,34.78260869565217,65.21739130434783,NO,Derived from LIS bill summary | Derived from LIS bill description,M. Keith Hodges,R,177.0,177.0,79.0,98.0,44.632768361581924,55.367231638418076,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,9.850159665929752,62.0,M. Keith Hodges,R
H0056,Terry G. Kilgore,R,Marriage and Domestic Relations,45.0,42.0,27.0,15.0,64.28571428571429,35.714285714285715,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Terry G. Kilgore,R,29.0,27.0,20.0,7.0,74.07407407407408,25.925925925925924,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,9.788359788359784,-15.0,Terry G. Kilgore,R
H0224,James W. Morefield,R,Agriculture and Food,55.0,51.0,33.0,18.0,64.70588235294117,35.294117647058826,MIXED,Derived from LIS bill summary | Derived from LIS bill description,James W. Morefield,R,31.0,31.0,23.0,8.0,74.19354838709677,25.806451612903224,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,9.487666034155595,-20.0,James W. Morefield,R
H0262,"James A. ""Jay"" Leftwich",R,Technology and Data,31.0,31.0,20.0,11.0,64.51612903225806,35.483870967741936,MIXED,Derived from LIS bill summary | Derived from LIS bill description,"James A. ""Jay"" Leftwich",R,23.0,23.0,17.0,6.0,73.91304347826086,26.08695652173913,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,9.396914446002796,-8.0,"James A. ""Jay"" Leftwich",R
H0262,"James A. ""Jay"" Leftwich",R,Behavioral Health,65.0,64.0,39.0,25.0,60.9375,39.0625,MIXED,Derived from LIS bill summary | Derived from LIS bill description,"James A. ""Jay"" Leftwich",R,51.0,50.0,35.0,15.0,70.0,30.0,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,9.0625,-14.0,"James A. ""Jay"" Leftwich",R
H0267,"Robert S. Bloxom, Jr.",R,Courts and Civil Law,117.0,117.0,72.0,45.0,61.53846153846154,38.46153846153847,MIXED,Derived from LIS bill summary | Derived from LIS bill description,"Robert S. Bloxom, Jr.",R,77.0,77.0,54.0,23.0,70.12987012987013,29.87012987012987,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,8.591408591408587,-40.0,"Robert S. Bloxom, Jr.",R
H0347,"H. Otto Wachsmann, Jr.",R,Courts and Civil Law,107.0,107.0,61.0,46.0,57.009345794392516,42.99065420560748,MIXED,Derived from LIS bill summary | Derived from LIS bill description,"H. Otto Wachsmann, Jr.",R,69.0,69.0,45.0,24.0,65.21739130434783,34.78260869565217,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,8.208045509955312,-38.0,"H. Otto Wachsmann, Jr.",R
H0335,Mike A. Cherry,R,State Government,66.0,65.0,40.0,25.0,61.53846153846154,38.46153846153847,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Mike A. Cherry,R,33.0,33.0,23.0,10.0,69.6969696969697,30.303030303030305,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,8.158508158508162,-32.0,Mike A. Cherry,R
H0224,James W. Morefield,R,Courts and Civil Law,120.0,117.0,71.0,46.0,60.68376068376068,39.31623931623932,MIXED,Derived from LIS bill summary | Derived from LIS bill description,James W. Morefield,R,74.0,73.0,50.0,23.0,68.4931506849315,31.506849315068493,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,7.809390001170826,-44.0,James W. Morefield,R
H0384,Eric Phillips,R,Technology and Data,23.0,22.0,13.0,9.0,59.09090909090909,40.909090909090914,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Eric Phillips,R,21.0,21.0,14.0,7.0,66.66666666666666,33.33333333333333,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,7.575757575757564,-1.0,Eric Phillips,R
H0350,Ellen H. Campbell,R,Local Government,237.0,229.0,132.0,97.0,57.64192139737992,42.35807860262008,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Ellen H. McLaughlin,R,186.0,183.0,119.0,64.0,65.02732240437157,34.97267759562842,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,True,False,7.385401006991657,-46.0,Ellen H. McLaughlin,R
