member_id,MBR_NAME,party,topic_name,classification,topic_status,comparable_topic_sample,robust_topic_sample,topic_vote_events_2025,topic_vote_events_2026,eligible_topic_events_2025,eligible_topic_events_2026,eligible_topic_event_change,cross_party_events_2025,cross_party_events_2026,cross_party_event_change,cross_party_pct_2025,cross_party_pct_2026,cross_party_pct_change,party_break_events_2025,party_break_events_2026,party_break_event_change,MBR_NAME_2025,MBR_NAME_2026,party_2025,party_2026
H0336,Nadarius E. Clark,D,Workforce,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Nadarius E. Clark,,D
H0340,Michelle Lopes Maldonado,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Michelle Lopes Maldonado,,D
H0340,Michelle Lopes Maldonado,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Michelle Lopes Maldonado,,D
H0340,Michelle Lopes Maldonado,D,Public Service Companies,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Michelle Lopes Maldonado,,D
H0340,Michelle Lopes Maldonado,D,Wind Energy,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Michelle Lopes Maldonado,,D
H0340,Michelle Lopes Maldonado,D,Workforce,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Michelle Lopes Maldonado,,D
H0342,Phillip A. Scott,R,Education,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,1.0,,,Phillip A. Scott,,R
H0342,Phillip A. Scott,R,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,1.0,,,Phillip A. Scott,,R
H0342,Phillip A. Scott,R,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,1.0,,,Phillip A. Scott,,R
H0342,Phillip A. Scott,R,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Phillip A. Scott,,R
H0342,Phillip A. Scott,R,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Phillip A. Scott,,R
H0342,Phillip A. Scott,R,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Phillip A. Scott,,R
H0343,Briana D. Sewell,D,Child Care,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Briana D. Sewell,,D
H0343,Briana D. Sewell,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Briana D. Sewell,,D
H0343,Briana D. Sewell,D,Education,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Briana D. Sewell,,D
H0343,Briana D. Sewell,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Briana D. Sewell,,D
H0343,Briana D. Sewell,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Briana D. Sewell,,D
H0343,Briana D. Sewell,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Briana D. Sewell,,D
H0343,Briana D. Sewell,D,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Briana D. Sewell,,D
H0343,Briana D. Sewell,D,Wages,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Briana D. Sewell,,D
H0344,Irene Shin,D,Children,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Irene Shin,,D
H0344,Irene Shin,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Irene Shin,,D
H0344,Irene Shin,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Irene Shin,,D
H0344,Irene Shin,D,Wind Energy,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Irene Shin,,D
H0344,Irene Shin,D,Workforce,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Irene Shin,,D
H0345,Anne Ferrell Tata,R,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Anne Ferrell Tata,,R
H0345,Anne Ferrell Tata,R,Education,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Anne Ferrell Tata,,R
H0345,Anne Ferrell Tata,R,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Anne Ferrell Tata,,R
H0345,Anne Ferrell Tata,R,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Anne Ferrell Tata,,R
H0345,Anne Ferrell Tata,R,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Anne Ferrell Tata,,R
H0345,Anne Ferrell Tata,R,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Anne Ferrell Tata,,R
H0345,Anne Ferrell Tata,R,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Anne Ferrell Tata,,R
H0345,Anne Ferrell Tata,R,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Anne Ferrell Tata,,R
H0347,"H. Otto Wachsmann, Jr.",R,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"H. Otto Wachsmann, Jr.",,R
H0347,"H. Otto Wachsmann, Jr.",R,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"H. Otto Wachsmann, Jr.",,R
H0347,"H. Otto Wachsmann, Jr.",R,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"H. Otto Wachsmann, Jr.",,R
H0347,"H. Otto Wachsmann, Jr.",R,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"H. Otto Wachsmann, Jr.",,R
H0348,Wren M. Williams,R,Administration of Government,Official LIS subject,2026 only,False,False,,5.0,,3.0,,,0.0,,,0.0,,,0.0,,,Wren M. Williams,,R
H0349,Jackie H. Glass,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Jackie H. Glass,,D
H0349,Jackie H. Glass,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Jackie H. Glass,,D
H0349,Jackie H. Glass,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Jackie H. Glass,,D
H0349,Jackie H. Glass,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Jackie H. Glass,,D
H0349,Jackie H. Glass,D,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Jackie H. Glass,,D
H0349,Jackie H. Glass,D,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Jackie H. Glass,,D
H0349,Jackie H. Glass,D,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Jackie H. Glass,,D
H0350,Ellen H. McLaughlin,R,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Ellen H. McLaughlin,,R
H0350,Ellen H. McLaughlin,R,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Ellen H. McLaughlin,,R
H0350,Ellen H. McLaughlin,R,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Ellen H. McLaughlin,,R
H0350,Ellen H. McLaughlin,R,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Ellen H. McLaughlin,,R
H0350,Ellen H. McLaughlin,R,Wages,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Ellen H. McLaughlin,,R
H0351,Holly M. Seibold,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Holly M. Seibold,,D
H0351,Holly M. Seibold,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Holly M. Seibold,,D
H0351,Holly M. Seibold,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Holly M. Seibold,,D
H0351,Holly M. Seibold,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Holly M. Seibold,,D
H0351,Holly M. Seibold,D,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Holly M. Seibold,,D
H0351,Holly M. Seibold,D,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Holly M. Seibold,,D
H0353,Bonita G. Anthony,D,Children,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Bonita G. Anthony,,D
H0353,Bonita G. Anthony,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Bonita G. Anthony,,D
H0353,Bonita G. Anthony,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Bonita G. Anthony,,D
H0353,Bonita G. Anthony,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Bonita G. Anthony,,D
H0353,Bonita G. Anthony,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Bonita G. Anthony,,D
H0353,Bonita G. Anthony,D,Wind Energy,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Bonita G. Anthony,,D
H0353,Bonita G. Anthony,D,Workforce,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Bonita G. Anthony,,D
H0354,Katrina Callsen,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Katrina Callsen,,D
H0354,Katrina Callsen,D,Courts Not of Record,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Katrina Callsen,,D
H0354,Katrina Callsen,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Katrina Callsen,,D
H0354,Katrina Callsen,D,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Katrina Callsen,,D
H0354,Katrina Callsen,D,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Katrina Callsen,,D
H0355,Laura Jane Cohen,D,Children,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Laura Jane Cohen,,D
H0355,Laura Jane Cohen,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Laura Jane Cohen,,D
H0355,Laura Jane Cohen,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Laura Jane Cohen,,D
H0355,Laura Jane Cohen,D,Local Government and Officials,Official LIS subject,2026 only,False,False,,4.0,,3.0,,,0.0,,,0.0,,,0.0,,,Laura Jane Cohen,,D
H0355,Laura Jane Cohen,D,Public Service Companies,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Laura Jane Cohen,,D
H0355,Laura Jane Cohen,D,State Employees,Official LIS subject,2026 only,False,False,,4.0,,3.0,,,0.0,,,0.0,,,0.0,,,Laura Jane Cohen,,D
H0355,Laura Jane Cohen,D,Wind Energy,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Laura Jane Cohen,,D
H0355,Laura Jane Cohen,D,Workforce,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Laura Jane Cohen,,D
H0356,Rae Cousins,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Rae Cousins,,D
H0356,Rae Cousins,D,Courts Not of Record,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Rae Cousins,,D
H0356,Rae Cousins,D,Education,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Rae Cousins,,D
H0356,Rae Cousins,D,Firearms,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Rae Cousins,,D
H0356,Rae Cousins,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Rae Cousins,,D
H0356,Rae Cousins,D,Public Service Companies,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Rae Cousins,,D
H0356,Rae Cousins,D,Trade and Commerce,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Rae Cousins,,D
H0356,Rae Cousins,D,Wind Energy,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Rae Cousins,,D
H0356,Rae Cousins,D,Workforce,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Rae Cousins,,D
H0357,Will Davis,R,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Will Davis,,R
H0357,Will Davis,R,Courts Not of Record,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Will Davis,,R
H0357,Will Davis,R,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Will Davis,,R
H0357,Will Davis,R,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Will Davis,,R
H0357,Will Davis,R,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Will Davis,,R
H0360,Michael B. Feggans,D,Children,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Michael B. Feggans,,D
H0360,Michael B. Feggans,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Michael B. Feggans,,D
H0360,Michael B. Feggans,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Michael B. Feggans,,D
H0360,Michael B. Feggans,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Michael B. Feggans,,D
H0360,Michael B. Feggans,D,Firearms,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Michael B. Feggans,,D
H0360,Michael B. Feggans,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Michael B. Feggans,,D
H0360,Michael B. Feggans,D,Trade and Commerce,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Michael B. Feggans,,D
H0360,Michael B. Feggans,D,Wind Energy,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Michael B. Feggans,,D
H0360,Michael B. Feggans,D,Workforce,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Michael B. Feggans,,D
H0361,Debra D. Gardner,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Debra D. Gardner,,D
H0361,Debra D. Gardner,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Debra D. Gardner,,D
H0361,Debra D. Gardner,D,Firearms,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Debra D. Gardner,,D
H0361,Debra D. Gardner,D,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Debra D. Gardner,,D
H0361,Debra D. Gardner,D,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Debra D. Gardner,,D
H0361,Debra D. Gardner,D,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Debra D. Gardner,,D
H0361,Debra D. Gardner,D,Trade and Commerce,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Debra D. Gardner,,D
H0362,"Thomas A. Garrett, Jr.",R,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,3.0,,,0.0,,,0.0,,,1.0,,,"Thomas A. Garrett, Jr.",,R
H0362,"Thomas A. Garrett, Jr.",R,Education,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,1.0,,,"Thomas A. Garrett, Jr.",,R
H0362,"Thomas A. Garrett, Jr.",R,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,1.0,,,"Thomas A. Garrett, Jr.",,R
H0362,"Thomas A. Garrett, Jr.",R,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,1.0,,,"Thomas A. Garrett, Jr.",,R
H0362,"Thomas A. Garrett, Jr.",R,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Thomas A. Garrett, Jr.",,R
H0362,"Thomas A. Garrett, Jr.",R,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Thomas A. Garrett, Jr.",,R
H0364,Timothy P. Griffin,R,Contraceptives,Official LIS subject,2026 only,False,False,,4.0,,3.0,,,0.0,,,0.0,,,0.0,,,Timothy P. Griffin,,R
H0364,Timothy P. Griffin,R,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,1.0,,,Timothy P. Griffin,,R
H0364,Timothy P. Griffin,R,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,1.0,,,Timothy P. Griffin,,R
H0364,Timothy P. Griffin,R,Health,Official LIS subject,2026 only,False,False,,4.0,,3.0,,,0.0,,,0.0,,,0.0,,,Timothy P. Griffin,,R
H0364,Timothy P. Griffin,R,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Timothy P. Griffin,,R
H0364,Timothy P. Griffin,R,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Timothy P. Griffin,,R
H0364,Timothy P. Griffin,R,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Timothy P. Griffin,,R
H0365,"Rozia A. Henson, Jr.",D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Rozia A. Henson, Jr.",,D
H0365,"Rozia A. Henson, Jr.",D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Rozia A. Henson, Jr.",,D
H0365,"Rozia A. Henson, Jr.",D,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Rozia A. Henson, Jr.",,D
H0365,"Rozia A. Henson, Jr.",D,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Rozia A. Henson, Jr.",,D
H0365,"Rozia A. Henson, Jr.",D,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Rozia A. Henson, Jr.",,D
H0366,Phil M. Hernandez,D,Affordable Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Phil M. Hernandez,,D
H0366,Phil M. Hernandez,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Phil M. Hernandez,,D
H0366,Phil M. Hernandez,D,Courts Not of Record,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Phil M. Hernandez,,D
H0366,Phil M. Hernandez,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Phil M. Hernandez,,D
H0366,Phil M. Hernandez,D,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Phil M. Hernandez,,D
H0366,Phil M. Hernandez,D,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Phil M. Hernandez,,D
H0369,Hillary Pugh Kent,R,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Hillary Pugh Kent,,R
H0369,Hillary Pugh Kent,R,Education,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Hillary Pugh Kent,,R
H0369,Hillary Pugh Kent,R,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Hillary Pugh Kent,,R
H0369,Hillary Pugh Kent,R,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Hillary Pugh Kent,,R
H0369,Hillary Pugh Kent,R,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Hillary Pugh Kent,,R
H0369,Hillary Pugh Kent,R,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Hillary Pugh Kent,,R
H0369,Hillary Pugh Kent,R,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Hillary Pugh Kent,,R
H0369,Hillary Pugh Kent,R,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Hillary Pugh Kent,,R
H0370,Karen Keys-Gamarra,D,Children,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Karen Keys-Gamarra,,D
H0370,Karen Keys-Gamarra,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Karen Keys-Gamarra,,D
H0370,Karen Keys-Gamarra,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Karen Keys-Gamarra,,D
H0370,Karen Keys-Gamarra,D,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Karen Keys-Gamarra,,D
H0370,Karen Keys-Gamarra,D,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Karen Keys-Gamarra,,D
H0370,Karen Keys-Gamarra,D,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Karen Keys-Gamarra,,D
H0371,Amy J. Laufer,D,Child Care,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Amy J. Laufer,,D
H0371,Amy J. Laufer,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Amy J. Laufer,,D
H0371,Amy J. Laufer,D,Education,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Amy J. Laufer,,D
H0371,Amy J. Laufer,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Amy J. Laufer,,D
H0371,Amy J. Laufer,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Amy J. Laufer,,D
H0371,Amy J. Laufer,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Amy J. Laufer,,D
H0371,Amy J. Laufer,D,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Amy J. Laufer,,D
H0371,Amy J. Laufer,D,Wages,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Amy J. Laufer,,D
H0372,Destiny LeVere Bolling,D,Children,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Destiny LeVere Bolling,,D
H0372,Destiny LeVere Bolling,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Destiny LeVere Bolling,,D
H0372,Destiny LeVere Bolling,D,Education,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Destiny LeVere Bolling,,D
H0372,Destiny LeVere Bolling,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Destiny LeVere Bolling,,D
H0372,Destiny LeVere Bolling,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Destiny LeVere Bolling,,D
H0372,Destiny LeVere Bolling,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Destiny LeVere Bolling,,D
H0372,Destiny LeVere Bolling,D,Public Service Companies,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Destiny LeVere Bolling,,D
H0372,Destiny LeVere Bolling,D,Wind Energy,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Destiny LeVere Bolling,,D
H0372,Destiny LeVere Bolling,D,Workforce,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Destiny LeVere Bolling,,D
H0374,Marty Martinez,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Marty Martinez,,D
H0374,Marty Martinez,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Marty Martinez,,D
